text,class,date,aspect
A área de café da manhã é pequena para o número de hospedes,0,2024-11-14 00:00:00+00:00,Café da manhã
A venda extra de pacotes para o pôr do sol está prejudicando o hóspede.,0,2025-03-18 00:00:00+00:00,Áreas comuns
no café da manhã eles ficam toda hora recolhendo as nossas louças,0,2025-06-03 11:21:18+00:00,Café da manhã
Qdo o hotel ficou cheio no final de semana levamos um bom tempo para descer do 15 andar,0,2024-12-06 00:00:00+00:00,Áreas comuns
"A atenção da equipe, compensou a lentidão do elevador.",0,2024-09-08 00:00:00+00:00,Áreas comuns
"o café da manhã, que é básico e sem destaques especiais.",0,2024-07-04 00:00:00+00:00,Café da manhã
Poderiam diminuir o valor,0,2025-04-27 14:44:02+00:00,Áreas comuns
Piscina no último andar só até as 18h.,0,2024-01-09 00:00:00+00:00,Áreas comuns
Péssimo custo-beneficio!,0,2024-12-10 08:01:01+00:00,Experiência
porém é notável a falta de manutenção e limpeza nas áreas comuns.,0,2024-08-22 00:00:00+00:00,Áreas comuns
Os colchões são moles demais!!,0,2024-09-15 13:23:11+00:00,Quarto
"A piscina tem boa vista, mas fecha cedo (18h), pois o local abre um bar para os visitantes da cidade, o que conflita com a área de lazer dos hospedes.. ponto negativo para isto.",0,2024-02-05 00:00:00+00:00,Áreas comuns
"O pior foi em um dia, deixar o quarto às 12h20 e voltar às 19h e encontrar nosso quarto com a porta ABERTA, achei isso um absurdo, a camareira arrumou o quarto e largou aberto, sorte nenhum pertence ter sumido.",0,2024-11-21 13:51:04+00:00,Atendimento da equipe
"Neste ano, eliminaram a ceia e deixaram somente a programação na piscina, com valor de R$600,00 por hóspede, achamos caro em relação ao que pagamos nos anos anteriores.",0,2025-01-05 14:09:03+00:00,Áreas comuns
"Diária caríssima, incompatível com o hotel",0,2024-10-13 00:00:00+00:00,Experiência
as 18:00 simplesmente te tocam da piscina,0,2024-12-11 21:59:06+00:00,Áreas comuns
manutenção fraca dos quartos,0,2024-08-28 00:00:00+00:00,Quarto
"Só tem dois elevadores, com capacidade máxima de 9 pessoas, o que torna ir e vir um suplício",0,2024-11-14 00:00:00+00:00,Áreas comuns
entretanto não fiquei feliz com os fumantes presente e a vontade que lá tinham apesar  de ter cartaz para todos lado dizendo que o hotel é 100% Sem cigarro.,0,2024-05-05 00:00:00+00:00,Experiência
disposição das lâmpadas no quarto eram ruins,0,2025-05-09 00:00:00+00:00,Quarto
Estacionamento pago à parte e com poucas vagas.,0,2025-01-08 00:00:00+00:00,Áreas comuns
"Meu namorado solicitou um café da manhã surpresa para mim, para ser entregue no dia 05/01, sexta-feira, mas, inexplicavelmente, o entregaram um dia antes, interrompendo nosso descanso na quinta-feira",0,2024-01-05 23:17:11+00:00,Café da manhã
Os sucos não eram naturais.,0,2025-02-21 00:00:00+00:00,Café da manhã
Falta treinamento de funcionários.,0,2024-11-21 13:51:04+00:00,Atendimento da equipe
"Durante as 5 noites de hospedagem, em 3 delas os elevadores estavam com problemas.",0,2024-09-09 00:00:00+00:00,Áreas comuns
lotação café muito grande,0,2025-02-11 00:00:00+00:00,Café da manhã
"Impossivel se mover no espaço e as filas eram longas, tanto no bar como no buffet",0,2025-01-03 00:00:00+00:00,Áreas comuns
"Porta do quarto sem vedação alguma, a claridade da iluminação do corredor entra no quarto e o barulho da movimentação do corredor incomodou demais.",0,2024-09-09 00:00:00+00:00,Quarto
limpeza o chão do quarto sujo onde ñ podíamos ficar descalço,0,2025-07-07 00:00:00+00:00,Quarto
"o café da manhã deixou a desejar, parecia que o hotel não suportava a demanda do feriado, tive que ficar esperando preparar algumas coisas que já tinham acabado no café da manhã",0,2024-03-31 00:00:00+00:00,Café da manhã
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns
"Seria bom nesses momentos de peak como manhã, saída de grupos, café e check out alguém coordenando os dois elevadores",0,2024-12-06 00:00:00+00:00,Áreas comuns
"O blackout no quarto não funcionou, deixando o quarto muito claro e com sol na cabeceira.",0,2025-01-05 00:00:00+00:00,Quarto
"Boa localização, mas ao mesmo tempo ao lado dos bares com musica barulhenta até tarde da noite.",0,2024-02-05 00:00:00+00:00,Localização
Sem limpeza dos quarto,0,2024-03-07 00:00:00+00:00,Quarto
porém não pode retornar caso saia do espaço servido,0,2025-02-13 00:00:00+00:00,Café da manhã
São apenas 2 elevadores (pequenos) para 17 andares - se prepara para esperar pelos elevadores.,0,2024-06-12 21:28:50+00:00,Áreas comuns
cama bem ruim,0,2024-10-13 22:30:07+00:00,Quarto
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã
"Também esperei por dois seguidos que limpassem o quarto, e quando voltava ainda estava da forma, com as toalhas molhadas.",0,2024-11-25 22:08:15+00:00,Atendimento da equipe
grande numero de hospedes sem espaço para circulação no café da manha.,0,2024-11-18 00:00:00+00:00,Café da manhã
"exceto o problema com o secador, que não foi solucionato, tres diaria cobrando o conserto, e nada",0,2024-07-31 00:00:00+00:00,Atendimento da equipe
a limpeza poderia ser melhor do quarto e banheiro..meio superficial p um hotel dessa categoria,0,2024-02-22 00:00:00+00:00,Quarto
"o estacionamento, diferentemente do que aparece nos sites de busca, é cobrado à parte, R$35,00 por dia.",0,2025-04-29 09:04:44+00:00,Áreas comuns
Piscina no último andar só até as 18h.,0,2024-01-09 00:00:00+00:00,Áreas comuns
"Os elevadores, conforme varios relatos anteriores, realmente sao demorados.",0,2025-02-10 00:00:00+00:00,Áreas comuns
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns
Péssimo custo-beneficio!,0,2024-12-10 08:01:01+00:00,Experiência
"Para quem tem problema com visão para pouca luz, os quartos não são bem iluminados",0,2024-09-15 20:18:20+00:00,Quarto
Os colchões não são bons. Estavam um pouco deformados.,0,2025-03-17 00:00:00+00:00,Quarto
achei poucos elevadores e os dois que tem são muito pequenos,0,2025-05-26 00:00:00+00:00,Áreas comuns
Elevador ruim.,0,2025-03-05 00:02:35+00:00,Áreas comuns
lotação café muito grande,0,2025-02-11 00:00:00+00:00,Café da manhã
Achei falta de cordialidade e boa vontade dos funcionarios,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
"Se não tiver tempo , os elevadores são problema.",0,2025-01-20 00:00:00+00:00,Áreas comuns
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns
Poderiam diminuir o valor,0,2025-04-27 14:44:02+00:00,Áreas comuns
"Queria pegar mais diarias e usar essa, pois esta paga. E acabei recebendo a negativa.",0,2024-04-24 00:00:00+00:00,Atendimento da equipe
"A bagagem tive que colocar no carrinho e levar sozinha, enquanto 04 atendentes homens olhavam sem oferecer ajuda",0,2024-10-25 00:00:00+00:00,Atendimento da equipe
A arrumação dos quartos tambem deixou um pouco a desejar.,0,2025-02-21 00:00:00+00:00,Atendimento da equipe
"os enxovais eram velhos, os cobertores estavam rasgados e não estavam com cheiro de limpos",0,2024-07-01 22:21:01+00:00,Quarto
o quarto um pouco de cheiro de mofo.,0,2025-05-08 00:00:00+00:00,Quarto
Pelo valor que é uma diária não vale a pena,0,2024-01-13 18:22:31+00:00,Experiência
"o colchão é muito ruim, afunda , não dá pra dormir o casal na mesma cama por que afunda",0,2024-05-04 17:40:40+00:00,Quarto
"So tem 2 elevadores e isso e pouco, tem q esperar muito",0,2025-02-11 00:00:00+00:00,Áreas comuns
"tem 2 elevadores sociais e 1 de serviço, porém, 1 social ficou 3 dias em manutenção.",0,2024-08-28 00:00:00+00:00,Áreas comuns
Ar condicionado não funcionou no modo aquecimento.,0,2024-08-16 00:00:00+00:00,Quarto
"infelizmente perdemos mais de meia hora conferindo as notas de bar e restaurante pois estavam, várias, duplicadas... e acabamos pagando R$ 108 a mais do que consumimos...",0,2024-08-28 00:00:00+00:00,Atendimento da equipe
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns
piscina pequena.,0,2024-11-18 00:00:00+00:00,Áreas comuns
o estacionamento mesmo sendo na área do hotel é cobrado diária separada,0,2025-04-26 02:14:25+00:00,Áreas comuns
a piscina é muito gelada,0,2025-02-09 00:00:00+00:00,Áreas comuns
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe
"Queria pegar mais diarias e usar essa, pois esta paga. E acabei recebendo a negativa.",0,2024-04-24 00:00:00+00:00,Atendimento da equipe
porém muito acanhado o espaço dividido entre banhistas da piscina e outros hóspedes,0,2024-03-19 00:00:00+00:00,Áreas comuns
manutenção fraca dos quartos,0,2024-08-28 00:00:00+00:00,Quarto
Dois elevadores são pouco para o transito dos hospedes.,0,2024-08-08 00:00:00+00:00,Áreas comuns
janela que não abre nem um pouco,0,2024-04-18 00:00:00+00:00,Quarto
"Como o hotel possui muitos quartos e tem um grande fluxo de hóspedes, apenas 2 elevadores não dão conta, gerando uma boa espera dependendo do horário.",0,2024-01-04 00:00:00+00:00,Áreas comuns
"os pães e bolos eram mais secos, não eram macios",0,2025-05-20 00:00:00+00:00,Café da manhã
qualidade das roupas de cama e banho já bastante desgastadas,0,2024-03-24 00:00:00+00:00,Quarto
O unico ponto que nao gostei foram os ovos mexidos e o omelete: continham casca de ovo.,0,2025-02-10 00:00:00+00:00,Café da manhã
colchão barulhento,0,2025-06-03 19:13:59+00:00,Quarto
"Travesseiros altos, camas moles com buracos no meio",0,2024-07-17 00:00:00+00:00,Quarto
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto
"Depois que deixei a janela aberta 24h, dia e noite, melhorou. Deve-se pensar na melhora da ventilação dos quartos com a troca de ar do lado de fora.",0,2025-03-17 00:00:00+00:00,Quarto
limpeza o chão do quarto sujo onde ñ podíamos ficar descalço,0,2025-07-07 00:00:00+00:00,Quarto
Experiência péssima!,0,2024-12-24 00:00:00+00:00,Experiência
Elevadores lentos e sem funcionar em horário de pico,0,2024-07-17 00:00:00+00:00,Áreas comuns
"Diária caríssima, incompatível com o hotel",0,2024-10-13 00:00:00+00:00,Experiência
só o horário da piscina poderia ser até mais tarde um pouco,0,2025-03-02 00:00:00+00:00,Áreas comuns
"Única coisa que peca são os elevadores, que não são suficientes para a demanda de hóspedes.",0,2025-02-11 00:00:00+00:00,Áreas comuns
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã
Ar condicionado não gela o suficiente para o clima da cidade,0,2025-03-03 00:00:00+00:00,Quarto
Equipe muito jovem e sem experiencia para lidar com conflitos,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
A limpeza deixa um pouco a desejar.,0,2024-01-30 00:00:00+00:00,Quarto
A arrumação dos quartos tambem deixou um pouco a desejar.,0,2025-02-21 00:00:00+00:00,Atendimento da equipe
no dia que eu fui tinha um evento particular e não dava pra chegar no local onde se aprecia o pôr do sol,0,2024-12-17 19:39:04+00:00,Localização
"atendimento de recepção muito complicado, não esperem precisar algo",0,2024-12-18 00:00:00+00:00,Atendimento da equipe
Ar condicionado não funcionou no modo aquecimento.,0,2024-08-16 00:00:00+00:00,Quarto
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe
Uma das lâmpadas no nosso quarto não estava funcionando,0,2025-01-10 13:42:12+00:00,Quarto
ar condicionado sujo,0,2025-02-11 00:00:00+00:00,Quarto
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,2024-08-18 00:00:00+00:00,Áreas comuns
"atendentes educados, pouco cordiais",0,2024-11-23 00:00:00+00:00,Atendimento da equipe
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe
Elevador ruim.,0,2025-03-05 00:02:35+00:00,Áreas comuns
check in demorado,0,2024-01-27 08:52:29+00:00,Atendimento da equipe
a cama um pouco mole demais,0,2024-07-02 00:00:00+00:00,Quarto
Elevador tbm muito disputado na hora do café da manhã,0,2024-03-19 00:00:00+00:00,Áreas comuns
café da manhã repetitivo marketing puro,0,2025-07-07 00:00:00+00:00,Café da manhã
as ooções não eram muito saborosas.,0,2025-02-21 00:00:00+00:00,Café da manhã
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe
Pelo valor que é uma diária não vale a pena,0,2024-01-13 18:22:31+00:00,Experiência
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns
"Apesar da observação no espelho do banheiro para deixar as toalhas penduradas caso não fosse necessária a troca, mesmo assim as toalhas eram recolhidas e deixadas em número insuficiente.",0,2024-11-21 13:51:04+00:00,Atendimento da equipe
"Tem vários doces, mas mais secos ou não tão bons",0,2025-01-22 00:00:00+00:00,Café da manhã
Observei equipe do cafe brincando na cozinha enquanto pilhas de pratos se juntavam na mesa,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
"Único ponto negativo é o elevador, que não comporta a quantidade de hospedes em alguns horários.",0,2025-04-06 00:00:00+00:00,Áreas comuns
"o café da manhã, que é básico e sem destaques especiais.",0,2024-07-04 00:00:00+00:00,Café da manhã
"as toalhas são de qualidade ruim e velhas, inclusive algumas estavam rasgadas",0,2025-05-06 00:00:00+00:00,Quarto
qualidade das roupas de cama e banho já bastante desgastadas,0,2024-03-24 00:00:00+00:00,Quarto
"Um dia antes perguntei se teria como eu sai as 13hs devido ao meu voo ser a noite, e o rapaz disse que teria q m cobrar 100,00",0,2024-09-08 00:00:00+00:00,Atendimento da equipe
Observei equipe do cafe brincando na cozinha enquanto pilhas de pratos se juntavam na mesa,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
porém muito acanhado o espaço dividido entre banhistas da piscina e outros hóspedes,0,2024-03-19 00:00:00+00:00,Áreas comuns
Já o ruim fica por conta do pessoal de reservas pouco atencioso e não atende o telefone por nada e fiquei horas pra confirmar minha reserva,0,2024-02-28 00:00:00+00:00,Atendimento da equipe
"Também esperei por dois seguidos que limpassem o quarto, e quando voltava ainda estava da forma, com as toalhas molhadas.",0,2024-11-25 22:08:15+00:00,Atendimento da equipe
falta de acustica no quarto,0,2024-04-07 13:21:37+00:00,Quarto
Pouca cordialidade dos funcionários,0,2024-12-10 00:00:00+00:00,Atendimento da equipe
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe
Péssimo custo-beneficio!,0,2024-12-10 08:01:01+00:00,Experiência
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã
Equipe muito jovem e sem experiencia para lidar com conflitos,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
Só os elevadores que são um pouco lentos.,0,2024-10-24 00:04:03+00:00,Áreas comuns
luz queimada no quarto,0,2024-01-04 00:00:00+00:00,Quarto
nos finais de semana com muito barulho devido aos bares da região. Música a noite toda.,0,2024-04-22 00:00:00+00:00,Localização
estacionamento é privado valor pago por dia mais 5%( não informado na hora da reserva),0,2025-02-13 00:00:00+00:00,Áreas comuns
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto
Não nos foi permitido fazer o check out na noite anterior a nossa saída.,0,2024-08-28 00:00:00+00:00,Atendimento da equipe
"Único ponto negativo são os elevadores que não dão conta do fluxo em horários de pico, tipo café da manhã.",0,2025-05-26 18:19:37+00:00,Áreas comuns
Os elevadores são demorados e precisam de uma manutenção,0,2024-11-11 00:00:00+00:00,Áreas comuns
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã
as 18:00 simplesmente te tocam da piscina,0,2024-12-11 21:59:06+00:00,Áreas comuns
Ruim para quem quer descansar ou está com criança,0,2024-04-22 00:00:00+00:00,Experiência
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto
"único problema do hotel são os elevadores, poucos pra comportar a quantidade de hóspedes, somente 2 pra um hotel de 16 andares e 10 aptos por andar. Muita gente pra pouco elevador. São demorados.",0,2025-04-14 00:00:00+00:00,Áreas comuns
queijo e presunto que obviamente estavam congelados pela apresentação.,0,2024-06-12 21:28:50+00:00,Café da manhã
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,2024-08-18 00:00:00+00:00,Áreas comuns
nos finais de semana com muito barulho devido aos bares da região. Música a noite toda.,0,2024-04-22 00:00:00+00:00,Localização
Só o ar que faz muito barulho,0,2025-02-05 00:00:00+00:00,Quarto
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto
"Único ponto negativo são os elevadores que não dão conta do fluxo em horários de pico, tipo café da manhã.",0,2025-05-26 18:19:37+00:00,Áreas comuns
ar condicionado sujo,0,2025-02-11 00:00:00+00:00,Quarto
janela que não abre nem um pouco,0,2024-04-18 00:00:00+00:00,Quarto
os elevadores não atendem a capacidade do hotel. Muito comum precisar esperar bastante para conseguir vaga no elevador ou precisar ir de escadas.,0,2025-02-11 11:16:16+00:00,Áreas comuns
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto
Elevadores lentos e sem funcionar em horário de pico,0,2024-07-17 00:00:00+00:00,Áreas comuns
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto
"O blackout no quarto não funcionou, deixando o quarto muito claro e com sol na cabeceira.",0,2025-01-05 00:00:00+00:00,Quarto
Cobram caro estacionamento e tem q largar na frente por fslta de vagas p carro gde,0,2025-02-11 00:00:00+00:00,Áreas comuns
os elevadores demoram muito,0,2025-01-12 00:00:00+00:00,Áreas comuns
"Boa localização, mas ao mesmo tempo ao lado dos bares com musica barulhenta até tarde da noite.",0,2024-02-05 00:00:00+00:00,Localização
no quarto falta de lâmpada,0,2024-11-23 00:00:00+00:00,Quarto
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã
Problema no ar condicionado.,0,2024-12-25 00:00:00+00:00,Quarto
Cobram caro estacionamento e tem q largar na frente por fslta de vagas p carro gde,0,2025-02-11 00:00:00+00:00,Áreas comuns
lotação café muito grande,0,2025-02-11 00:00:00+00:00,Café da manhã
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto
"Os elevadores um pouco demorados, como vi nas avaliações anteriores.",0,2025-02-02 00:00:00+00:00,Áreas comuns
poderia melhorar na variedade,0,2024-07-09 17:26:03+00:00,Café da manhã
Para uma viagem de casal com 2 crianças (5 e 9 anos) as camas deixam a desejar.,0,2025-04-04 00:00:00+00:00,Quarto
"A limpeza. Em um dos 2 quartos que alugamos, uma das camas estava totalmente cheio de cabelos, em toda parte. bem suja . ate embaixo das cobertas.",0,2025-06-16 10:50:01+00:00,Quarto
"Nesse caso desci ate a recepção e solicitei reembolso de uma diaria, pois paguei tudo para o hotel , nao devolveram, e me deram o credito dessa diaria , para usar em 1 ano.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe
Ar condicionado não gela o suficiente para o clima da cidade,0,2025-03-03 00:00:00+00:00,Quarto
o elevador estava mal programado na minha visita,0,2025-02-15 16:05:07+00:00,Áreas comuns
Achei falta de cordialidade e boa vontade dos funcionarios,0,2024-07-12 02:24:22+00:00,Atendimento da equipe
poderia melhorar na qualidade,0,2024-07-09 17:26:03+00:00,Café da manhã
café da manhã fraco,0,2024-07-17 00:00:00+00:00,Café da manhã
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto
"a piscina é muito pequena em relação ao tamanho do hotel , é boa para crianças e não para adultos",0,2025-02-01 21:29:50+00:00,Áreas comuns
"academia fraquissima, se duas pessoas forem fazer musculação ( uma tem que esperar a outra, pois o aparelho e integrado), só tem duas esteiras e a bicicleta não funciona",0,2024-01-27 08:52:29+00:00,Áreas comuns
"Pena q o recepcionista colocou todos meus colegas de empresa em quartos e andares próximos, enquanto eu fiquei há andares de distância, mesmo tendo todos nós chegado juntos.",0,2024-08-08 00:00:00+00:00,Atendimento da equipe
Dois elevadores são pouco para o transito dos hospedes.,0,2024-08-08 00:00:00+00:00,Áreas comuns
"Agora estou tentando usar o credito, e nao consigo, pois segundo pessoal de reserva, vale 6 meses, MAS NINGUÉM ME DISSE ISSO ANO PASSADO.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns
não tem carregador de bagagem e nem manobrista vc mesmo tem que guardar o carro na garagem,0,2024-01-13 18:22:31+00:00,Áreas comuns
estacionamento é privado valor pago por dia mais 5%( não informado na hora da reserva),0,2025-02-13 00:00:00+00:00,Áreas comuns
"Depois o estacionamento que é cobrado à parte e administração é muito ruim, não tem controle algum.",0,2025-01-10 00:00:00+00:00,Áreas comuns
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns
Primeiro a piscina que agora só fica aberta até às 18:30 hrs.,0,2025-01-10 00:00:00+00:00,Áreas comuns
"Depois o estacionamento que é cobrado à parte e administração é muito ruim, não tem controle algum.",0,2025-01-10 00:00:00+00:00,Áreas comuns
"O que precisa melhorar é um pouco a iluminação dos quartos, mesmo com as luzes existentes o quarto fica escuro",0,2025-05-07 00:00:00+00:00,Quarto
elevador já cheguei passar 15 minutos aguardando,0,2024-12-11 21:59:06+00:00,Áreas comuns
Pouca cordialidade dos funcionários,0,2024-12-10 00:00:00+00:00,Atendimento da equipe
Ponto que deixa a desejar é a cobrança de estacionamento para hóspedes!,0,2025-02-14 00:00:00+00:00,Experiência
"So tem 2 elevadores e isso e pouco, tem q esperar muito",0,2025-02-11 00:00:00+00:00,Áreas comuns
"Único ponto negativo são os elevadores, apenas 2 e muito pequenos para um hotel de 17 andares e tantos hóspedes.",0,2024-07-25 00:00:00+00:00,Áreas comuns
"o elevador é um problema sério, pois alem de demorar muito, está sempre lotado",0,2025-01-08 00:00:00+00:00,Áreas comuns
para quem tem problemas alérgicos fica refém do ar condicionado,0,2024-09-15 20:18:20+00:00,Quarto
"Travesseiros altos, camas moles com buracos no meio",0,2024-07-17 00:00:00+00:00,Quarto
A única reclamação é do elevador que não tem um sistema inteligente e vai parando em  vários andares com isso perdemos muito tempo,0,2025-01-31 00:00:00+00:00,Áreas comuns
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns
"academia fraquissima, se duas pessoas forem fazer musculação ( uma tem que esperar a outra, pois o aparelho e integrado), só tem duas esteiras e a bicicleta não funciona",0,2024-01-27 08:52:29+00:00,Áreas comuns
Existem bares próximo ao Hotel que ficam música alta até tarde,0,2024-07-03 00:00:00+00:00,Localização
Só a questão dos elevadores que demoram um pouco,0,2024-07-21 00:00:00+00:00,Áreas comuns
"O blackout no quarto não funcionou, deixando o quarto muito claro e com sol na cabeceira.",0,2025-01-05 00:00:00+00:00,Quarto
"o estacionamento, diferentemente do que aparece nos sites de busca, é cobrado à parte, R$35,00 por dia.",0,2025-04-29 09:04:44+00:00,Áreas comuns
"poderia melhorar a cortina do quarto que, mesmo fechada, deixa passar luz pela manhã",0,2025-03-08 00:00:00+00:00,Quarto
Péssimo atendimento da recepção.,0,2024-08-28 00:00:00+00:00,Atendimento da equipe
"o black out da cortina não fechava bem e o quarto ficava bem claro, mesmo à noite",0,2025-03-04 00:00:00+00:00,Quarto
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe
"o colchão é muito ruim, afunda , não dá pra dormir o casal na mesma cama por que afunda",0,2024-05-04 17:40:40+00:00,Quarto
nos finais de semana com muito barulho devido aos bares da região. Música a noite toda.,0,2024-04-22 00:00:00+00:00,Localização
"Travesseiros altos, camas moles com buracos no meio",0,2024-07-17 00:00:00+00:00,Quarto
Primeiro a piscina que agora só fica aberta até às 18:30 hrs.,0,2025-01-10 00:00:00+00:00,Áreas comuns
"o estacionamento, diferentemente do que aparece nos sites de busca, é cobrado à parte, R$35,00 por dia.",0,2025-04-29 09:04:44+00:00,Áreas comuns
achei poucos elevadores e os dois que tem são muito pequenos,0,2025-05-26 00:00:00+00:00,Áreas comuns
"Diária caríssima, incompatível com o hotel",0,2024-10-13 00:00:00+00:00,Experiência
