text,class,date,aspect
mas um pouco barulhentos,0,2024-11-12 00:00:00+00:00,Quarto
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto
"A experiência do check-in com esse indivíduo foi péssima, uma pessoa mal humorada, sem nenhum tipo de carisma, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 19:18:20+00:00,Atendimento da equipe
Quartos mal cuidados.,0,2025-05-08 00:00:00+00:00,Quarto
"A minha filha tentou usar a a academia de ginastica, porém não conseguiu pois estava com cheiro de mofo constante.",0,2024-01-17 00:00:00+00:00,Quarto
Os quartos no térreo podem ser bem barulhentos pelos barulhos da recepção e restaurante.,0,2024-06-02 16:01:28+00:00,Quarto
"eles não se importam com o cliente, não tentam resolver de forma alguma",0,2024-06-17 21:49:56+00:00,Atendimento da equipe
A campainha parecia que estava dentro do nosso quarto.,0,2025-07-14 11:45:09+00:00,Quarto
A lanchonete do hotel muito demorada,0,2024-08-26 11:38:57+00:00,Restaurante/Bar
Mal iluminado,0,2024-04-16 21:29:37+00:00,Quarto
Café da Manhã com poucas opções,0,2024-04-16 21:29:37+00:00,Café da manhã
Valor do buffet jantar  muito alto pela qualidade da comida e o que oferece,0,2024-07-10 00:00:00+00:00,Restaurante/Bar
ao ser questionado o recepcionista disse para nós  “já vou atende-los” e não deu nenhuma explicação ao passar o casal na frente,0,2024-01-02 23:04:32+00:00,Atendimento da equipe
ar condicionado com problemas,0,2024-08-17 00:00:00+00:00,Quarto
"no segundo dia, sendo que existia tapioca de presunto e queijo ou banana com chocolate, não tinham banana, nem na tapioca e nem no Buffet, pq o entregador só chega as 10 da manhã",0,2024-08-05 00:00:00+00:00,Café da manhã
A recepção não é simpática nem no check out,0,2024-07-11 00:00:00+00:00,Atendimento da equipe
a limpeza regular,0,2025-03-18 11:42:22+00:00,Café da manhã
não gostamos das camas e dos travesseiros.,0,2024-03-16 00:00:00+00:00,Quarto
A única coisa que sentimos falta foi de tomadas na cabeceira da cama…,0,2024-01-15 00:00:00+00:00,Quarto
ao ser questionado o recepcionista disse para nós  “já vou atende-los” e não deu nenhuma explicação ao passar o casal na frente,0,2024-01-02 23:04:32+00:00,Atendimento da equipe
"A experiência do check in com esse indivíduo foi péssima, uma pessoa mal humorada, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 00:00:00+00:00,Atendimento da equipe
"porém sua iluminação é um pouco deficiente, principalmente para pessoas idosas.",0,2024-11-20 00:00:00+00:00,Quarto
precisamos trocar de quarto por conta de mal funcionamerto do ar condicionado,0,2024-01-19 00:00:00+00:00,Quarto
O cardápio era quase igual  todos os dias. Precisa variar mais.,0,2024-09-08 17:35:59+00:00,Restaurante/Bar
Quartos bons só deveria ser mais iluminado.,0,2024-07-31 00:00:00+00:00,Quarto
"Então, você fica desde o horário que acorda até a hora de sair sem possibilidade de consumo de bar, enquanto aguarda a hora de saída... É mole?",0,2025-04-07 12:35:05+00:00,Experiência
Piscina estava parte em manutenção.,0,2025-01-08 20:12:11+00:00,Áreas comuns
as camas do quarto também,0,2025-01-20 00:00:00+00:00,Quarto
ah cadê os queijos?,0,2024-10-21 00:00:00+00:00,Café da manhã
"Tivemos que trocar de quarto, pq o aquecedor deu problema.",0,2024-07-19 00:00:00+00:00,Quarto
"O secador foi substituído, e a linha só foi consertada no último dia de nossa estadia",0,2025-07-18 00:00:00+00:00,Atendimento da equipe
A academia é bem fraquinha para o porte do hotel. Equipamentos quebrados e deu a sensação de abandono.,0,2025-07-07 01:13:03+00:00,Áreas comuns
Péssimo ar condicionado,0,2025-02-05 22:06:13+00:00,Quarto
"Ao tentar entrar no estacionamento, não é possível porque a cancela, não abre aí tem sair do carro passar o cartão do quarto ou falar com alguém da recepção e nenhum consegue resolver, isso incomoda",0,2025-04-13 23:37:46+00:00,Áreas comuns
"porém sua iluminação é um pouco deficiente, principalmente para pessoas idosas.",0,2024-11-20 00:00:00+00:00,Quarto
buffet de jantar estava mais ou menos mas caro,0,2024-05-04 16:47:39+00:00,Restaurante/Bar
Piscina podia ser maior,0,2025-01-20 00:00:00+00:00,Áreas comuns
Os quartos não são confortáveis,0,2024-08-26 11:38:57+00:00,Quarto
"me reservaram um quarto barulhento, onde haviam crianças berrando pelos corredores a todo momento.",0,2024-06-03 00:00:00+00:00,Quarto
"Quarto sem nenhum isolamento  acústico,  incomoda bastante  principalmente  de manhã  se quiser  ficar um pouco  mais na cama.",0,2024-09-30 00:00:00+00:00,Quarto
"Achei alguns precos acima da media, algumas bebidas, como refrigerante lata; os sorvetes do bar da piscina e no jantar",0,2024-10-22 00:00:00+00:00,Restaurante/Bar
ilha de tapioca  inicia mais tarde,0,2024-10-21 00:00:00+00:00,Café da manhã
"na sexta feira o som na piscina ficou até as 22:00, ouvíamos tudo, conversas no bar, clientes chegando. Muito barulho mesmo",0,2024-02-03 00:00:00+00:00,Áreas comuns
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns
Salada de fruta muito ruim,0,2024-02-14 00:00:00+00:00,Café da manhã
o quarto não [era cheiroso],0,2024-08-05 00:00:00+00:00,Quarto
Trocamos de quarto pois o ar não funcionava,0,2024-09-13 00:00:00+00:00,Quarto
A equipe da limpeza dos quartos precisa de orientação pois a higiene dos banheiros deixa muito a desejar visto a presença de muito mofo nos rejuntes dos azulejos.,0,2025-05-28 00:00:00+00:00,Atendimento da equipe
O pessoal de uma maneira geral não são muito amigáveis,0,2024-12-02 19:54:51+00:00,Atendimento da equipe
As opções do bar/restaurante são caras,0,2024-07-28 07:26:42+00:00,Restaurante/Bar
"sobretudo a troca dos colchões (claramente acima da vida útil das molas) por colchões mais novos, e consequentemente mais confortáveis.",0,2025-02-13 00:00:00+00:00,Quarto
Na sauna a vapor o cheiro de podridão (bactérias e fungos) é insuportável e faz mal à saúde.,0,2025-04-07 12:35:05+00:00,Áreas comuns
Os quartos no térreo podem ser bem barulhentos pelos barulhos da recepção e restaurante.,0,2024-06-02 16:01:28+00:00,Quarto
"Com relação a academia, precisa 100% de manutenção, aparelhos quebrados, televisão não funciona",0,2024-01-02 23:04:32+00:00,Áreas comuns
A recepção não é simpática nem no check in,0,2024-07-11 00:00:00+00:00,Atendimento da equipe
O cardápio era quase igual  todos os dias. Precisa variar mais.,0,2024-09-08 17:35:59+00:00,Restaurante/Bar
Nas quanto ao atendimento do lobby bar (q tb efetua o atendimento na área da piscina) deixa desejar = demorado,0,2024-11-20 00:00:00+00:00,Restaurante/Bar
"Limpeza, conforto, qualidade dos quartos ruins, tive que trocar de quarto porque fiquei no último quarto do hotel com um cheiro horrível de mofo e me colocaram em um quarto mais perto bem antigo, não tinha sido reformado e a limpeza deixava a desejar",0,2024-10-28 12:25:44+00:00,Quarto
ah cadê os queijos?,0,2024-10-21 00:00:00+00:00,Café da manhã
"Ao tentar entrar no estacionamento, não é possível porque a cancela, não abre aí tem sair do carro passar o cartão do quarto ou falar com alguém da recepção e nenhum consegue resolver, isso incomoda",0,2025-04-13 23:37:46+00:00,Áreas comuns
O quarto é escuro. Vc não conseguirá ler a noite!,0,2024-03-22 16:13:42+00:00,Quarto
Somente senti falta de um banco reto na academia para fazer exercícios com peso livre,0,2024-03-11 11:16:47+00:00,Áreas comuns
O ar condicionado não dava conta à noite!,0,2025-03-01 14:49:53+00:00,Quarto
piscina não é aquecida,0,2025-05-11 00:00:00+00:00,Áreas comuns
"Ao tentar entrar no estacionamento, não é possível porque a cancela, não abre aí tem sair do carro passar o cartão do quarto ou falar com alguém da recepção e nenhum consegue resolver, isso incomoda",0,2025-04-13 23:37:46+00:00,Áreas comuns
a limpeza regular,0,2025-03-18 11:42:22+00:00,Café da manhã
Relação custo beneficio ruim.,0,2024-12-04 00:00:00+00:00,Experiência
"Pães e bolos secos, tipo linha de produção",0,2024-02-14 00:00:00+00:00,Café da manhã
piscina gelada,0,2025-04-22 00:00:00+00:00,Áreas comuns
E o outro quarto também com ar condicionado ruim,0,2024-09-13 00:00:00+00:00,Quarto
"Hóspedes conversando, crianças correndo pelos corredores e móveis sendo arrastados até altas horas ou muito cedo.",0,2024-09-08 17:35:59+00:00,Quarto
A noite gritaria no quarto.,0,2025-07-14 11:45:09+00:00,Quarto
"A experiência do check in com esse indivíduo foi péssima, uma pessoa mal humorada, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 00:00:00+00:00,Atendimento da equipe
Bolo com pontinha de mofo!,0,2024-03-22 16:13:42+00:00,Café da manhã
a acústica é péssima,0,2025-07-15 00:00:00+00:00,Quarto
O café e janta são bons mas eles tiram muito rápido e não repõe as vezes as comidas que acabam.,0,2024-07-31 00:00:00+00:00,Café da manhã
O café da manhã era mais bonito que bom,0,2024-02-14 00:00:00+00:00,Café da manhã
"Atendimento arrogante. Atendimento da recepção , péssimo , a pessoa que fez meu check in foi extremamente arrogante e frio, nada de boas vindas, parecia estar favor um favor, e ainda fez um rolo trocando nossos quartos .",0,2024-10-30 00:00:00+00:00,Atendimento da equipe
ilha de tapioca  inicia mais tarde,0,2024-10-21 00:00:00+00:00,Café da manhã
Muito desorganizado,0,2025-01-24 00:00:00+00:00,Café da manhã
buffet de jantar estava mais ou menos mas caro,0,2024-05-04 16:47:39+00:00,Restaurante/Bar
"uma pessoa mal humorada, sem nenhum tipo de carisma, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 19:18:20+00:00,Atendimento da equipe
"eles não se importam com o cliente, não tentam resolver de forma alguma",0,2024-06-17 21:49:56+00:00,Atendimento da equipe
Eu achei o atendimento muito sem empatia e frio,0,2025-04-22 00:00:00+00:00,Atendimento da equipe
"Ao tentar entrar no estacionamento, não é possível porque a cancela, não abre aí tem sair do carro passar o cartão do quarto ou falar com alguém da recepção e nenhum consegue resolver, isso incomoda",0,2025-04-13 23:37:46+00:00,Áreas comuns
ar condicionado com problemas,0,2024-08-17 00:00:00+00:00,Quarto
A iluminação do quarto pode se melhor.,0,2024-03-04 17:31:13+00:00,Quarto
"Atendimento na piscina muito ruim, vc pede algo demora demais p/ chegar, e as vezes vc tem que ir lá buscar. Pouco funcionário trabalhando.",0,2025-01-20 22:39:41+00:00,Áreas comuns
Quanto muito pequeno para 4 pessoas!!,0,2025-05-24 00:00:00+00:00,Quarto
"No bar, o atendimento foi fraco. O garçom parecia distraído, sem disposição, e ouvi outros hóspedes comentando que na área da piscina o atendimento é ainda mais demorado, a ponto de muitos irem buscar seus próprios pedidos no balcão por conta da espera.",0,2025-04-08 00:14:56+00:00,Restaurante/Bar
não há isolamento acústico nos quartos,0,2024-12-30 00:00:00+00:00,Quarto
Muito ruim a infraestrutura,0,2024-10-05 00:00:00+00:00,Áreas comuns
A área da piscina que poderia ser melhorada estava com muitas folhas e flores caídas de uma árvore,0,2024-04-16 00:00:00+00:00,Áreas comuns
E as cortinas cheiravam a mofo.,0,2025-06-24 16:32:53+00:00,Quarto
A iluminação do quarto pode se melhor.,0,2024-03-04 17:31:13+00:00,Quarto
"Durante o café da manhã, perguntei a uma funcionária se ainda tinha queijo coalho e ela respondeu que tinha acabado. Poucos minutos depois ela apareceu repondo a bandeja com queijo coalho e tentou disfarçar quando me viu. Isso me deixou bastante desconfortável.",0,2025-04-08 00:14:56+00:00,Café da manhã
Salada de fruta muito ruim,0,2024-02-14 00:00:00+00:00,Café da manhã
"Quartos espartanos, oferecem pouco conforto.",0,2025-01-04 00:00:00+00:00,Quarto
A noite gritaria no quarto.,0,2025-07-14 11:45:09+00:00,Quarto
O ar condicionado não dava conta à noite!,0,2025-03-01 14:49:53+00:00,Quarto
"No bar, o atendimento foi fraco. O garçom parecia distraído, sem disposição, e ouvi outros hóspedes comentando que na área da piscina o atendimento é ainda mais demorado, a ponto de muitos irem buscar seus próprios pedidos no balcão por conta da espera.",0,2025-04-08 00:14:56+00:00,Restaurante/Bar
custo benefício nessas refeições não é dos melhores,0,2024-10-20 13:34:01+00:00,Experiência
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto
Somente senti falta de um banco reto na academia para fazer exercícios com peso livre,0,2024-03-11 11:16:47+00:00,Áreas comuns
"me reservaram um quarto barulhento, onde haviam crianças berrando pelos corredores a todo momento.",0,2024-06-03 00:00:00+00:00,Quarto
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto
O pessoal de uma maneira geral não são muito amigáveis,0,2024-12-02 19:54:51+00:00,Atendimento da equipe
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto
"O secador foi substituído, e a linha só foi consertada no último dia de nossa estadia",0,2025-07-18 00:00:00+00:00,Atendimento da equipe
"A experiência do check in com esse indivíduo foi péssima, uma pessoa mal humorada, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 00:00:00+00:00,Atendimento da equipe
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto
mas um pouco barulhentos,0,2024-11-12 00:00:00+00:00,Quarto
As opções do bar/restaurante são limitadas,0,2024-07-28 07:26:42+00:00,Restaurante/Bar
Buffet muito simples.,0,2024-02-23 15:54:13+00:00,Restaurante/Bar
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto
Conseguia ouvir o elevador do quarto,0,2024-07-07 00:53:47+00:00,Quarto
A iluminação do quarto pode se melhor.,0,2024-03-04 17:31:13+00:00,Quarto
Ficamos mais de 6 horas sem luz no quarto por um problema das instalações e só resolvido depois de muito insistência. Não deram atenção devida para o caso,0,2025-04-22 00:00:00+00:00,Quarto
As opções do bar/restaurante são limitadas,0,2024-07-28 07:26:42+00:00,Restaurante/Bar
não gostamos das camas e dos travesseiros.,0,2024-03-16 00:00:00+00:00,Quarto
Salada de fruta muito ruim,0,2024-02-14 00:00:00+00:00,Café da manhã
Os quartos no térreo podem ser bem barulhentos pelos barulhos da recepção e restaurante.,0,2024-06-02 16:01:28+00:00,Quarto
A noite gritaria no quarto.,0,2025-07-14 11:45:09+00:00,Quarto
Muito ruim a infraestrutura,0,2024-10-05 00:00:00+00:00,Áreas comuns
"Trocamos de quarto pelo fato do ar condicionado não funcionar, e no outro quase diferença alguma.",0,2024-02-20 10:38:21+00:00,Quarto
os preços são caros,0,2024-08-26 11:38:57+00:00,Restaurante/Bar
A sauna tb,0,2024-04-15 22:35:03+00:00,Áreas comuns
as bebidas alcoólicas e não alcoólicas são extremamente caras,0,2024-09-12 13:53:40+00:00,Restaurante/Bar
"Com relação a academia, precisa 100% de manutenção, aparelhos quebrados, televisão não funciona",0,2024-01-02 23:04:32+00:00,Áreas comuns
"Ao entrarmos no quarto o primeiro ponto negativo, o quarto estava com o chão sujo, encontramos uma roupa intima feminina e também um absorvente feminino, desci na recepção informar",0,2024-07-31 00:00:00+00:00,Quarto
Muito ruim a infraestrutura,0,2024-10-05 00:00:00+00:00,Áreas comuns
Já no check in fomos atendidos de maneira indiferente.,0,2024-03-22 16:13:42+00:00,Atendimento da equipe
"funcionários mal educados , sem vontade de atender o cliente , muito ruim .",0,2024-12-04 00:00:00+00:00,Atendimento da equipe
O serviço na piscina estava diminuto.,0,2025-03-01 14:49:53+00:00,Áreas comuns
Os quartos não são confortáveis,0,2024-08-26 11:38:57+00:00,Quarto
pagamos bem mais que deveria,0,2024-09-12 10:34:17+00:00,Experiência
"A experiência do check in com esse indivíduo foi péssima, uma pessoa mal humorada, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 00:00:00+00:00,Atendimento da equipe
não há isolamento acústico nos quartos,0,2024-12-30 00:00:00+00:00,Quarto
"Barulho de beeps dos elevadores a cada uso são altos e desnecessários, considerando que é possível ouvi-los até dentro dos quartos mais distantes.",0,2024-03-21 18:54:04+00:00,Áreas comuns
ao ser questionado o recepcionista disse para nós  “já vou atende-los” e não deu nenhuma explicação ao passar o casal na frente,0,2024-01-02 23:04:32+00:00,Atendimento da equipe
Não há tratamento acústico no hotel. Quaisquer ruídos ou conversas próximas é possível ouvir dentro do quarto.,0,2024-03-21 18:54:04+00:00,Quarto
"Barulho de beeps dos elevadores a cada uso são altos e desnecessários, considerando que é possível ouvi-los até dentro dos quartos mais distantes.",0,2024-03-21 18:54:04+00:00,Áreas comuns
a cozinha são ruins,0,2024-10-05 00:00:00+00:00,Restaurante/Bar
Eu achei o atendimento muito sem empatia e frio,0,2025-04-22 00:00:00+00:00,Atendimento da equipe
"Toalhas com cheiro ruim, pareciam mal lavadas.",0,2025-05-31 00:00:00+00:00,Quarto
Piscina estava parte em manutenção.,0,2025-01-08 20:12:11+00:00,Áreas comuns
Queriam me cobrar rolha para que eu terminasse uma garrafa de vinho da noite no bar vazio.,0,2024-06-03 00:00:00+00:00,Restaurante/Bar
Academia péssima abandonada,0,2024-01-30 13:34:34+00:00,Áreas comuns
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns
A questão das piscinas são boas porém não são climatizadas sendo bem frias,0,2025-01-08 12:41:06+00:00,Áreas comuns
ao ser questionado o recepcionista disse para nós  “já vou atende-los” e não deu nenhuma explicação ao passar o casal na frente,0,2024-01-02 23:04:32+00:00,Atendimento da equipe
"funcionários mal educados , sem vontade de atender o cliente , muito ruim .",0,2024-12-04 00:00:00+00:00,Atendimento da equipe
preço das bebidas exagerado,0,2024-05-20 00:00:00+00:00,Restaurante/Bar
"ovos mexidos, não estavam legal nos dois dias pareciam uma plasta",0,2024-10-21 00:00:00+00:00,Café da manhã
mas um pouco barulhentos,0,2024-11-12 00:00:00+00:00,Quarto
"Os quartos precisam melhorar a iluminação, precisa ter uma iluminação central a noite fica muito escuro e a iluminação apenas da cabeceira não dá conta!",0,2024-01-02 23:04:32+00:00,Quarto
"Parece estar chutando o cliente embora. E além do mais, minha conta estava errada. Como só estava eu e minha filha tinha 3 jantares na minha conta, além de refrigerante e cerveja que eu não havia consumido. Porém, informei, e paguei apenas o que foi do meu consumo. Pelo valor que eu paguei na estadia esperava bem mais deste hotel.",0,2024-01-03 00:00:00+00:00,Experiência
Limpeza ruim.,0,2025-05-31 00:00:00+00:00,Quarto
A noite gritaria no quarto.,0,2025-07-14 11:45:09+00:00,Quarto
"Então, você fica desde o horário que acorda até a hora de sair sem possibilidade de consumo de bar, enquanto aguarda a hora de saída... É mole?",0,2025-04-07 12:35:05+00:00,Experiência
"No bar, o atendimento foi fraco. O garçom parecia distraído, sem disposição, e ouvi outros hóspedes comentando que na área da piscina o atendimento é ainda mais demorado, a ponto de muitos irem buscar seus próprios pedidos no balcão por conta da espera.",0,2025-04-08 00:14:56+00:00,Restaurante/Bar
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns
Não há tratamento acústico no hotel. Quaisquer ruídos ou conversas próximas é possível ouvir dentro do quarto.,0,2024-03-21 18:54:04+00:00,Quarto
A recepção não é simpática nem no check out,0,2024-07-11 00:00:00+00:00,Atendimento da equipe
As opções do bar/restaurante são caras,0,2024-07-28 07:26:42+00:00,Restaurante/Bar
"Quartos espartanos, oferecem pouco conforto.",0,2025-01-04 00:00:00+00:00,Quarto
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto
Custo da diária alto para o padrão do hotel.,0,2024-11-23 00:00:00+00:00,Experiência
Além de tocarem a campainha do nada. Só para escutarem o som da campainha.,0,2025-07-14 11:45:09+00:00,Quarto
Quanto muito pequeno para 4 pessoas!!,0,2025-05-24 00:00:00+00:00,Quarto
"Atendimento no bar da piscina era péssimo, esqueciam os pedidos ou demorava muito.",0,2024-12-22 00:00:00+00:00,Restaurante/Bar
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto
"Muito barulho nos quartos, arrastando móveis, gritaria.",0,2024-07-16 17:22:10+00:00,Quarto
"Os quartos precisam melhorar a iluminação, precisa ter uma iluminação central a noite fica muito escuro e a iluminação apenas da cabeceira não dá conta!",0,2024-01-02 23:04:32+00:00,Quarto
A equipe da limpeza dos quartos precisa de orientação pois a higiene dos banheiros deixa muito a desejar visto a presença de muito mofo nos rejuntes dos azulejos.,0,2025-05-28 00:00:00+00:00,Atendimento da equipe
preço das bebidas exagerado,0,2024-05-20 00:00:00+00:00,Restaurante/Bar
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns
decoração sofrível.,0,2025-01-04 00:00:00+00:00,Quarto
"O serviço de lanches na piscina tem poucas opções...sugiro por exemplo porção de pasteis, achei pouca variedade de comida e petiscos.",0,2024-02-02 19:34:39+00:00,Restaurante/Bar
A academia é bem fraquinha para o porte do hotel. Equipamentos quebrados e deu a sensação de abandono.,0,2025-07-07 01:13:03+00:00,Áreas comuns
A recepção não é simpática nem no check out,0,2024-07-11 00:00:00+00:00,Atendimento da equipe
Trocaram o secador mas estava mal fixado na parede caia a cada uso,0,2024-02-14 00:00:00+00:00,Quarto
Além de tocarem a campainha do nada. Só para escutarem o som da campainha.,0,2025-07-14 11:45:09+00:00,Quarto
"Acredito que a área da piscina pode melhorar, tem manchas e a área das crianças um pouco isolada.",0,2024-03-22 00:00:00+00:00,Áreas comuns
Piscina podia ser maior,0,2025-01-20 00:00:00+00:00,Áreas comuns
