text,class,date,aspect,score
"Porta do quarto sem vedação alguma, a claridade da iluminação do corredor entra no quarto e o barulho da movimentação do corredor incomodou demais.",0,2024-09-09 00:00:00+00:00,Quarto,0.0121067315
limpeza o chão do quarto sujo onde ñ podíamos ficar descalço,0,2025-07-07 00:00:00+00:00,Quarto,0.04009848
"o café da manhã deixou a desejar, parecia que o hotel não suportava a demanda do feriado, tive que ficar esperando preparar algumas coisas que já tinham acabado no café da manhã",0,2024-03-31 00:00:00+00:00,Café da manhã,0.017637903
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns,0.0124510145
"Seria bom nesses momentos de peak como manhã, saída de grupos, café e check out alguém coordenando os dois elevadores",0,2024-12-06 00:00:00+00:00,Áreas comuns,0.7343327
"O blackout no quarto não funcionou, deixando o quarto muito claro e com sol na cabeceira.",0,2025-01-05 00:00:00+00:00,Quarto,0.018417932
"Boa localização, mas ao mesmo tempo ao lado dos bares com musica barulhenta até tarde da noite.",0,2024-02-05 00:00:00+00:00,Localização,0.9745171
Sem limpeza dos quarto,0,2024-03-07 00:00:00+00:00,Quarto,0.19730538
porém não pode retornar caso saia do espaço servido,0,2025-02-13 00:00:00+00:00,Café da manhã,0.036885783
São apenas 2 elevadores (pequenos) para 17 andares - se prepara para esperar pelos elevadores.,0,2024-06-12 21:28:50+00:00,Áreas comuns,0.39074343
cama bem ruim,0,2024-10-13 22:30:07+00:00,Quarto,0.025321653
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã,0.08831803
"Também esperei por dois seguidos que limpassem o quarto, e quando voltava ainda estava da forma, com as toalhas molhadas.",0,2024-11-25 22:08:15+00:00,Atendimento da equipe,0.21998623
grande numero de hospedes sem espaço para circulação no café da manha.,0,2024-11-18 00:00:00+00:00,Café da manhã,0.01414642
"exceto o problema com o secador, que não foi solucionato, tres diaria cobrando o conserto, e nada",0,2024-07-31 00:00:00+00:00,Atendimento da equipe,0.008977832
a limpeza poderia ser melhor do quarto e banheiro..meio superficial p um hotel dessa categoria,0,2024-02-22 00:00:00+00:00,Quarto,0.08279481
"o estacionamento, diferentemente do que aparece nos sites de busca, é cobrado à parte, R$35,00 por dia.",0,2025-04-29 09:04:44+00:00,Áreas comuns,0.31670344
Piscina no último andar só até as 18h.,0,2024-01-09 00:00:00+00:00,Áreas comuns,0.26578796
"Os elevadores, conforme varios relatos anteriores, realmente sao demorados.",0,2025-02-10 00:00:00+00:00,Áreas comuns,0.011571662
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns,0.65275306
Péssimo custo-beneficio!,0,2024-12-10 08:01:01+00:00,Experiência,0.010217953
"Para quem tem problema com visão para pouca luz, os quartos não são bem iluminados",0,2024-09-15 20:18:20+00:00,Quarto,0.07665303
Os colchões não são bons. Estavam um pouco deformados.,0,2025-03-17 00:00:00+00:00,Quarto,0.013171502
achei poucos elevadores e os dois que tem são muito pequenos,0,2025-05-26 00:00:00+00:00,Áreas comuns,0.014785547
Elevador ruim.,0,2025-03-05 00:02:35+00:00,Áreas comuns,0.011759531
lotação café muito grande,0,2025-02-11 00:00:00+00:00,Café da manhã,0.99219173
Achei falta de cordialidade e boa vontade dos funcionarios,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.015196853
"Se não tiver tempo , os elevadores são problema.",0,2025-01-20 00:00:00+00:00,Áreas comuns,0.018961169
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns,0.65275306
Poderiam diminuir o valor,0,2025-04-27 14:44:02+00:00,Áreas comuns,0.32909274
"Queria pegar mais diarias e usar essa, pois esta paga. E acabei recebendo a negativa.",0,2024-04-24 00:00:00+00:00,Atendimento da equipe,0.050784003
"A bagagem tive que colocar no carrinho e levar sozinha, enquanto 04 atendentes homens olhavam sem oferecer ajuda",0,2024-10-25 00:00:00+00:00,Atendimento da equipe,0.04090661
A arrumação dos quartos tambem deixou um pouco a desejar.,0,2025-02-21 00:00:00+00:00,Atendimento da equipe,0.07512321
"os enxovais eram velhos, os cobertores estavam rasgados e não estavam com cheiro de limpos",0,2024-07-01 22:21:01+00:00,Quarto,0.009732932
o quarto um pouco de cheiro de mofo.,0,2025-05-08 00:00:00+00:00,Quarto,0.1914377
Pelo valor que é uma diária não vale a pena,0,2024-01-13 18:22:31+00:00,Experiência,0.092049696
"o colchão é muito ruim, afunda , não dá pra dormir o casal na mesma cama por que afunda",0,2024-05-04 17:40:40+00:00,Quarto,0.010733562
"So tem 2 elevadores e isso e pouco, tem q esperar muito",0,2025-02-11 00:00:00+00:00,Áreas comuns,0.05569693
"tem 2 elevadores sociais e 1 de serviço, porém, 1 social ficou 3 dias em manutenção.",0,2024-08-28 00:00:00+00:00,Áreas comuns,0.23286925
Ar condicionado não funcionou no modo aquecimento.,0,2024-08-16 00:00:00+00:00,Quarto,0.17287703
"infelizmente perdemos mais de meia hora conferindo as notas de bar e restaurante pois estavam, várias, duplicadas... e acabamos pagando R$ 108 a mais do que consumimos...",0,2024-08-28 00:00:00+00:00,Atendimento da equipe,0.010611431
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns,0.0124510145
piscina pequena.,0,2024-11-18 00:00:00+00:00,Áreas comuns,0.5285261
o estacionamento mesmo sendo na área do hotel é cobrado diária separada,0,2025-04-26 02:14:25+00:00,Áreas comuns,0.29119536
a piscina é muito gelada,0,2025-02-09 00:00:00+00:00,Áreas comuns,0.0428721
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe,0.019402103
"Queria pegar mais diarias e usar essa, pois esta paga. E acabei recebendo a negativa.",0,2024-04-24 00:00:00+00:00,Atendimento da equipe,0.050784003
porém muito acanhado o espaço dividido entre banhistas da piscina e outros hóspedes,0,2024-03-19 00:00:00+00:00,Áreas comuns,0.80455583
manutenção fraca dos quartos,0,2024-08-28 00:00:00+00:00,Quarto,0.10511469
Dois elevadores são pouco para o transito dos hospedes.,0,2024-08-08 00:00:00+00:00,Áreas comuns,0.24800032
janela que não abre nem um pouco,0,2024-04-18 00:00:00+00:00,Quarto,0.08102181
"Como o hotel possui muitos quartos e tem um grande fluxo de hóspedes, apenas 2 elevadores não dão conta, gerando uma boa espera dependendo do horário.",0,2024-01-04 00:00:00+00:00,Áreas comuns,0.5691713
"os pães e bolos eram mais secos, não eram macios",0,2025-05-20 00:00:00+00:00,Café da manhã,0.03731438
qualidade das roupas de cama e banho já bastante desgastadas,0,2024-03-24 00:00:00+00:00,Quarto,0.038103703
O unico ponto que nao gostei foram os ovos mexidos e o omelete: continham casca de ovo.,0,2025-02-10 00:00:00+00:00,Café da manhã,0.03578379
colchão barulhento,0,2025-06-03 19:13:59+00:00,Quarto,0.07120036
"Travesseiros altos, camas moles com buracos no meio",0,2024-07-17 00:00:00+00:00,Quarto,0.01877785
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto,0.022141159
"Depois que deixei a janela aberta 24h, dia e noite, melhorou. Deve-se pensar na melhora da ventilação dos quartos com a troca de ar do lado de fora.",0,2025-03-17 00:00:00+00:00,Quarto,0.31848574
limpeza o chão do quarto sujo onde ñ podíamos ficar descalço,0,2025-07-07 00:00:00+00:00,Quarto,0.04009848
Experiência péssima!,0,2024-12-24 00:00:00+00:00,Experiência,0.013023683
Elevadores lentos e sem funcionar em horário de pico,0,2024-07-17 00:00:00+00:00,Áreas comuns,0.02305514
"Diária caríssima, incompatível com o hotel",0,2024-10-13 00:00:00+00:00,Experiência,0.012669166
só o horário da piscina poderia ser até mais tarde um pouco,0,2025-03-02 00:00:00+00:00,Áreas comuns,0.36565188
"Única coisa que peca são os elevadores, que não são suficientes para a demanda de hóspedes.",0,2025-02-11 00:00:00+00:00,Áreas comuns,0.015256256
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã,0.08831803
Ar condicionado não gela o suficiente para o clima da cidade,0,2025-03-03 00:00:00+00:00,Quarto,0.17981763
Equipe muito jovem e sem experiencia para lidar com conflitos,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.020918926
A limpeza deixa um pouco a desejar.,0,2024-01-30 00:00:00+00:00,Quarto,0.062147684
A arrumação dos quartos tambem deixou um pouco a desejar.,0,2025-02-21 00:00:00+00:00,Atendimento da equipe,0.07512321
no dia que eu fui tinha um evento particular e não dava pra chegar no local onde se aprecia o pôr do sol,0,2024-12-17 19:39:04+00:00,Localização,0.35298803
"atendimento de recepção muito complicado, não esperem precisar algo",0,2024-12-18 00:00:00+00:00,Atendimento da equipe,0.019748205
Ar condicionado não funcionou no modo aquecimento.,0,2024-08-16 00:00:00+00:00,Quarto,0.17287703
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe,0.019402103
Uma das lâmpadas no nosso quarto não estava funcionando,0,2025-01-10 13:42:12+00:00,Quarto,0.27155316
ar condicionado sujo,0,2025-02-11 00:00:00+00:00,Quarto,0.27235904
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,2024-08-18 00:00:00+00:00,Áreas comuns,0.045421686
"atendentes educados, pouco cordiais",0,2024-11-23 00:00:00+00:00,Atendimento da equipe,0.015765578
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe,0.019402103
Elevador ruim.,0,2025-03-05 00:02:35+00:00,Áreas comuns,0.011759531
check in demorado,0,2024-01-27 08:52:29+00:00,Atendimento da equipe,0.30512276
a cama um pouco mole demais,0,2024-07-02 00:00:00+00:00,Quarto,0.03816496
Elevador tbm muito disputado na hora do café da manhã,0,2024-03-19 00:00:00+00:00,Áreas comuns,0.3812175
café da manhã repetitivo marketing puro,0,2025-07-07 00:00:00+00:00,Café da manhã,0.55704206
as ooções não eram muito saborosas.,0,2025-02-21 00:00:00+00:00,Café da manhã,0.027092502
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe,0.01879536
Pelo valor que é uma diária não vale a pena,0,2024-01-13 18:22:31+00:00,Experiência,0.092049696
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns,0.44196394
"Apesar da observação no espelho do banheiro para deixar as toalhas penduradas caso não fosse necessária a troca, mesmo assim as toalhas eram recolhidas e deixadas em número insuficiente.",0,2024-11-21 13:51:04+00:00,Atendimento da equipe,0.013512366
"Tem vários doces, mas mais secos ou não tão bons",0,2025-01-22 00:00:00+00:00,Café da manhã,0.27476162
Observei equipe do cafe brincando na cozinha enquanto pilhas de pratos se juntavam na mesa,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.6526612
"Único ponto negativo é o elevador, que não comporta a quantidade de hospedes em alguns horários.",0,2025-04-06 00:00:00+00:00,Áreas comuns,0.04058979
"o café da manhã, que é básico e sem destaques especiais.",0,2024-07-04 00:00:00+00:00,Café da manhã,0.18664625
"as toalhas são de qualidade ruim e velhas, inclusive algumas estavam rasgadas",0,2025-05-06 00:00:00+00:00,Quarto,0.030844435
qualidade das roupas de cama e banho já bastante desgastadas,0,2024-03-24 00:00:00+00:00,Quarto,0.038103703
"Um dia antes perguntei se teria como eu sai as 13hs devido ao meu voo ser a noite, e o rapaz disse que teria q m cobrar 100,00",0,2024-09-08 00:00:00+00:00,Atendimento da equipe,0.12864721
Observei equipe do cafe brincando na cozinha enquanto pilhas de pratos se juntavam na mesa,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.6526612
porém muito acanhado o espaço dividido entre banhistas da piscina e outros hóspedes,0,2024-03-19 00:00:00+00:00,Áreas comuns,0.80455583
Já o ruim fica por conta do pessoal de reservas pouco atencioso e não atende o telefone por nada e fiquei horas pra confirmar minha reserva,0,2024-02-28 00:00:00+00:00,Atendimento da equipe,0.009906366
"Também esperei por dois seguidos que limpassem o quarto, e quando voltava ainda estava da forma, com as toalhas molhadas.",0,2024-11-25 22:08:15+00:00,Atendimento da equipe,0.21998623
falta de acustica no quarto,0,2024-04-07 13:21:37+00:00,Quarto,0.016343847
Pouca cordialidade dos funcionários,0,2024-12-10 00:00:00+00:00,Atendimento da equipe,0.16256863
"Atendimento na recepção bem ruim, sem o sentimento de querer ajudar, muita má vontade.",0,2024-04-21 00:00:00+00:00,Atendimento da equipe,0.019402103
Péssimo custo-beneficio!,0,2024-12-10 08:01:01+00:00,Experiência,0.010217953
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã,0.013614469
Equipe muito jovem e sem experiencia para lidar com conflitos,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.020918926
Só os elevadores que são um pouco lentos.,0,2024-10-24 00:04:03+00:00,Áreas comuns,0.040456023
luz queimada no quarto,0,2024-01-04 00:00:00+00:00,Quarto,0.3924176
nos finais de semana com muito barulho devido aos bares da região. Música a noite toda.,0,2024-04-22 00:00:00+00:00,Localização,0.10748477
estacionamento é privado valor pago por dia mais 5%( não informado na hora da reserva),0,2025-02-13 00:00:00+00:00,Áreas comuns,0.26523957
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto,0.39043185
Não nos foi permitido fazer o check out na noite anterior a nossa saída.,0,2024-08-28 00:00:00+00:00,Atendimento da equipe,0.0490008
"Único ponto negativo são os elevadores que não dão conta do fluxo em horários de pico, tipo café da manhã.",0,2025-05-26 18:19:37+00:00,Áreas comuns,0.014118835
Os elevadores são demorados e precisam de uma manutenção,0,2024-11-11 00:00:00+00:00,Áreas comuns,0.05103884
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã,0.013614469
as 18:00 simplesmente te tocam da piscina,0,2024-12-11 21:59:06+00:00,Áreas comuns,0.23065066
Ruim para quem quer descansar ou está com criança,0,2024-04-22 00:00:00+00:00,Experiência,0.5429492
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto,0.022141159
"único problema do hotel são os elevadores, poucos pra comportar a quantidade de hóspedes, somente 2 pra um hotel de 16 andares e 10 aptos por andar. Muita gente pra pouco elevador. São demorados.",0,2025-04-14 00:00:00+00:00,Áreas comuns,0.0139589915
queijo e presunto que obviamente estavam congelados pela apresentação.,0,2024-06-12 21:28:50+00:00,Café da manhã,0.012277364
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe,0.01879536
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,2024-08-18 00:00:00+00:00,Áreas comuns,0.045421686
nos finais de semana com muito barulho devido aos bares da região. Música a noite toda.,0,2024-04-22 00:00:00+00:00,Localização,0.10748477
Só o ar que faz muito barulho,0,2025-02-05 00:00:00+00:00,Quarto,0.01664585
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto,0.50628096
"Único ponto negativo são os elevadores que não dão conta do fluxo em horários de pico, tipo café da manhã.",0,2025-05-26 18:19:37+00:00,Áreas comuns,0.014118835
ar condicionado sujo,0,2025-02-11 00:00:00+00:00,Quarto,0.27235904
janela que não abre nem um pouco,0,2024-04-18 00:00:00+00:00,Quarto,0.08102181
os elevadores não atendem a capacidade do hotel. Muito comum precisar esperar bastante para conseguir vaga no elevador ou precisar ir de escadas.,0,2025-02-11 11:16:16+00:00,Áreas comuns,0.068812884
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto,0.50628096
Elevadores lentos e sem funcionar em horário de pico,0,2024-07-17 00:00:00+00:00,Áreas comuns,0.02305514
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto,0.50628096
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns,0.0124510145
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns,0.44196394
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto,0.50628096
"O blackout no quarto não funcionou, deixando o quarto muito claro e com sol na cabeceira.",0,2025-01-05 00:00:00+00:00,Quarto,0.018417932
Cobram caro estacionamento e tem q largar na frente por fslta de vagas p carro gde,0,2025-02-11 00:00:00+00:00,Áreas comuns,0.009362058
os elevadores demoram muito,0,2025-01-12 00:00:00+00:00,Áreas comuns,0.22007163
"Boa localização, mas ao mesmo tempo ao lado dos bares com musica barulhenta até tarde da noite.",0,2024-02-05 00:00:00+00:00,Localização,0.9745171
no quarto falta de lâmpada,0,2024-11-23 00:00:00+00:00,Quarto,0.018514121
"Os bolos  servidos, não sei nem como explicar, secos, sem sabor, pareciam de dias",0,2024-11-23 00:00:00+00:00,Café da manhã,0.013614469
Problema no ar condicionado.,0,2024-12-25 00:00:00+00:00,Quarto,0.14822993
Cobram caro estacionamento e tem q largar na frente por fslta de vagas p carro gde,0,2025-02-11 00:00:00+00:00,Áreas comuns,0.009362058
lotação café muito grande,0,2025-02-11 00:00:00+00:00,Café da manhã,0.99219173
"O quarto estava bem empoeirado, embaixo das camas principalmente, voltamos de viagem atacados da alergia.",0,2024-08-22 00:00:00+00:00,Quarto,0.022141159
porém no horário das 09:00 às 10:00 com fila de espera!,0,2025-01-20 00:00:00+00:00,Café da manhã,0.08831803
"Não deixaram fazermos o check-out na noite anterior somente às 3 horas da madrugada, no nosso horário de saída.",0,2024-08-28 00:00:00+00:00,Atendimento da equipe,0.01879536
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto,0.39043185
"Os elevadores um pouco demorados, como vi nas avaliações anteriores.",0,2025-02-02 00:00:00+00:00,Áreas comuns,0.034474716
poderia melhorar na variedade,0,2024-07-09 17:26:03+00:00,Café da manhã,0.5071352
Para uma viagem de casal com 2 crianças (5 e 9 anos) as camas deixam a desejar.,0,2025-04-04 00:00:00+00:00,Quarto,0.97571635
"A limpeza. Em um dos 2 quartos que alugamos, uma das camas estava totalmente cheio de cabelos, em toda parte. bem suja . ate embaixo das cobertas.",0,2025-06-16 10:50:01+00:00,Quarto,0.02288149
"Nesse caso desci ate a recepção e solicitei reembolso de uma diaria, pois paguei tudo para o hotel , nao devolveram, e me deram o credito dessa diaria , para usar em 1 ano.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe,0.08187613
Ar condicionado não gela o suficiente para o clima da cidade,0,2025-03-03 00:00:00+00:00,Quarto,0.17981763
o elevador estava mal programado na minha visita,0,2025-02-15 16:05:07+00:00,Áreas comuns,0.017556533
Achei falta de cordialidade e boa vontade dos funcionarios,0,2024-07-12 02:24:22+00:00,Atendimento da equipe,0.015196853
poderia melhorar na qualidade,0,2024-07-09 17:26:03+00:00,Café da manhã,0.46153665
café da manhã fraco,0,2024-07-17 00:00:00+00:00,Café da manhã,0.112661384
As camas podem ser renovadas.,0,2024-06-25 00:00:00+00:00,Quarto,0.39043185
"a piscina é muito pequena em relação ao tamanho do hotel , é boa para crianças e não para adultos",0,2025-02-01 21:29:50+00:00,Áreas comuns,0.08065641
"academia fraquissima, se duas pessoas forem fazer musculação ( uma tem que esperar a outra, pois o aparelho e integrado), só tem duas esteiras e a bicicleta não funciona",0,2024-01-27 08:52:29+00:00,Áreas comuns,0.0095641995
"Pena q o recepcionista colocou todos meus colegas de empresa em quartos e andares próximos, enquanto eu fiquei há andares de distância, mesmo tendo todos nós chegado juntos.",0,2024-08-08 00:00:00+00:00,Atendimento da equipe,0.012740029
Dois elevadores são pouco para o transito dos hospedes.,0,2024-08-08 00:00:00+00:00,Áreas comuns,0.24800032
"Agora estou tentando usar o credito, e nao consigo, pois segundo pessoal de reserva, vale 6 meses, MAS NINGUÉM ME DISSE ISSO ANO PASSADO.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe,0.02728408
estacionamento achei caro,0,2025-04-27 14:44:02+00:00,Áreas comuns,0.44196394
não tem carregador de bagagem e nem manobrista vc mesmo tem que guardar o carro na garagem,0,2024-01-13 18:22:31+00:00,Áreas comuns,0.18712847
estacionamento é privado valor pago por dia mais 5%( não informado na hora da reserva),0,2025-02-13 00:00:00+00:00,Áreas comuns,0.26523957
"Depois o estacionamento que é cobrado à parte e administração é muito ruim, não tem controle algum.",0,2025-01-10 00:00:00+00:00,Áreas comuns,0.010369976
Já fiquei algumas vezes antes nesse hotel e o horário era maior.,0,2025-03-18 00:00:00+00:00,Áreas comuns,0.65275306
Primeiro a piscina que agora só fica aberta até às 18:30 hrs.,0,2025-01-10 00:00:00+00:00,Áreas comuns,0.31152996
"Depois o estacionamento que é cobrado à parte e administração é muito ruim, não tem controle algum.",0,2025-01-10 00:00:00+00:00,Áreas comuns,0.010369976
"O que precisa melhorar é um pouco a iluminação dos quartos, mesmo com as luzes existentes o quarto fica escuro",0,2025-05-07 00:00:00+00:00,Quarto,0.054051124
elevador já cheguei passar 15 minutos aguardando,0,2024-12-11 21:59:06+00:00,Áreas comuns,0.694733
Pouca cordialidade dos funcionários,0,2024-12-10 00:00:00+00:00,Atendimento da equipe,0.16256863
Ponto que deixa a desejar é a cobrança de estacionamento para hóspedes!,0,2025-02-14 00:00:00+00:00,Experiência,0.63018936
"So tem 2 elevadores e isso e pouco, tem q esperar muito",0,2025-02-11 00:00:00+00:00,Áreas comuns,0.05569693
