text,class,date,aspect,score
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
Guarda roupa escuro e pequeno,0,2024-01-12 12:23:11+00:00,Quarto,0.26898503
o quarto q eu fiquei bem antigo,0,2025-07-22 13:08:50+00:00,Quarto,0.65491533
"Ar condicionado sujo, antigo e barulhento",0,2025-08-03 00:00:00+00:00,Quarto,0.01177817
o quarto ainda não foi arrumado. Hoje 21.07 fomos a itaipu as 7:30 e retornamos 12:00 e o quarto não estava arrumado.,0,2024-07-21 15:35:36+00:00,Quarto,0.083832055
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
PEDI P TROCAR NINGUEM NEM DEU BOLA,0,2025-07-07 10:54:14+00:00,Atendimento da equipe,0.014743942
"Após uma longa viagem de moto, esperava encontrar um quarto aquecido. No entanto, ao perceber que o aquecedor não estava funcionando, solicitei apoio.",0,2024-07-15 22:41:52+00:00,Quarto,0.3684442
Colchão,0,2025-06-12 23:40:43+00:00,Quarto,0.59635794
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
Faltou comunicação,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.010813627
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
"As toalhas de banho e as cobertas estavam muito fedidas, parecia que um cachorro molhado tinha se enrolado nelas",0,2025-01-09 18:10:45+00:00,Quarto,0.013212909
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
Só não dei 5 estrelas pois fiquei três pernoites e se esqueceram de fazer a limpeza do quarto.,0,2024-05-16 22:42:18+00:00,Quarto,0.010750015
"Três horas depois, após várias tentativas de contato e sempre ouvindo ""espere um minutinho que nós iremos resolver"", liguei novamente para a recepção e a última resposta foi: ""Qual é o seu problema?"".",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.4088507
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
cama não era muito confortável,0,2025-03-04 00:00:00+00:00,Quarto,0.0872805
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
Tive Que dormir a Primeira noite com minha filha entre eu e minha muller.,0,2025-02-17 10:47:32+00:00,Quarto,0.5958152
Guarda roupa escuro e pequeno,0,2024-01-12 12:23:11+00:00,Quarto,0.26898503
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
O hotel não tinha gerente para resolver os problemas,0,2024-09-03 00:00:00+00:00,Atendimento da equipe,0.16702053
Copos de plástico (??) no frigobar.,0,2025-02-19 18:40:26+00:00,Quarto,0.32726237
PEDI P TROCAR NINGUEM NEM DEU BOLA,0,2025-07-07 10:54:14+00:00,Atendimento da equipe,0.014743942
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
"Devido à forma como os funcionários do hotel trataram o problema do aquecedor do quarto, gostaria de expressar minha insatisfação.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.01204666
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
"No meu último dia, a camareira entrou no quarto sem bater.",0,2024-11-04 13:54:35+00:00,Atendimento da equipe,0.4403531
Não consigo ser atendido na recepção (esperei 20 minutos em pé e desisti),0,2024-01-23 11:12:21+00:00,Atendimento da equipe,0.023342073
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
só a limpeza do quarto podia melhorar,0,2024-01-13 15:07:09+00:00,Quarto,0.37768736
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
"As toalhas de banho e as cobertas estavam muito fedidas, parecia que um cachorro molhado tinha se enrolado nelas",0,2025-01-09 18:10:45+00:00,Quarto,0.013212909
Tive Que dormir a Primeira noite com minha filha entre eu e minha muller.,0,2025-02-17 10:47:32+00:00,Quarto,0.5958152
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
"As toalhas de banho e as cobertas estavam muito fedidas, parecia que um cachorro molhado tinha se enrolado nelas",0,2025-01-09 18:10:45+00:00,Quarto,0.013212909
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
"Faltou comunicação e bom senso, visto que eram crianças comendo a pizza em mesas externas, que não eram do restaurante",0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.017885704
Se qier alguma coisa tem q pedir na recepção como sais de banho ou outras coisas q só chegam 2 horas depois qie vc já está dormindo .8,0,2025-07-15 06:06:00+00:00,Atendimento da equipe,0.31215608
"Devido à forma como os funcionários do hotel trataram o problema do aquecedor do quarto, gostaria de expressar minha insatisfação.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.01204666
porém muito escuro,0,2025-01-03 00:00:00+00:00,Quarto,0.39865604
Copos de plástico (??) no frigobar.,0,2025-02-19 18:40:26+00:00,Quarto,0.32726237
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
Tivemos um problema com a reserva do quarto na qual a Recepçao jogou a culpa no site de reserva.,0,2025-02-17 10:47:32+00:00,Atendimento da equipe,0.014714712
"Ponto negativo, apenas o check in, muito tardio as 15hs",0,2025-03-06 00:00:00+00:00,Atendimento da equipe,0.013130079
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
Copos de plástico (??) no frigobar.,0,2025-02-19 18:40:26+00:00,Quarto,0.32726237
"Ponto negativo, apenas o check in, muito tardio as 15hs",0,2025-03-06 00:00:00+00:00,Atendimento da equipe,0.013130079
Precisa de ... equipamentos mais modernos como um ar condicionado inverter,0,2025-02-21 00:00:00+00:00,Quarto,0.4374835
O hotel não tinha gerente para resolver os problemas,0,2024-09-03 00:00:00+00:00,Atendimento da equipe,0.16702053
"No meu último dia, a camareira entrou no quarto sem bater.",0,2024-11-04 13:54:35+00:00,Atendimento da equipe,0.4403531
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
bolor perto da janela,0,2025-07-22 13:08:50+00:00,Quarto,0.18498847
luz dos quartos escuro,0,2025-08-03 00:00:00+00:00,Quarto,0.3874152
Se qier alguma coisa tem q pedir na recepção como sais de banho ou outras coisas q só chegam 2 horas depois qie vc já está dormindo .8,0,2025-07-15 06:06:00+00:00,Atendimento da equipe,0.31215608
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
Achei alguns (poucos ) funcionários mau educados,0,2024-10-13 16:15:24+00:00,Atendimento da equipe,0.26786473
"só não gostei da fechadura ( pra fechar tem que bater a porta, e com isso meu vizinho me acordou as 7h da manhã por conta do barulho!)",0,2024-08-05 01:19:04+00:00,Quarto,0.013244179
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
Espera infinita pra liberar o quarto,0,2024-11-23 18:21:38+00:00,Atendimento da equipe,0.9339813
porém muito escuro,0,2025-01-03 00:00:00+00:00,Quarto,0.39865604
Guarda roupa escuro e pequeno,0,2024-01-12 12:23:11+00:00,Quarto,0.26898503
Faltou comunicação,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.010813627
Eramos um casal e tinha 3 camas de solteiro e juntamos as camas mas entre elas ficava desconfortavel.,0,2024-11-18 20:02:42+00:00,Quarto,0.04723263
O hotel não tinha gerente para resolver os problemas,0,2024-09-03 00:00:00+00:00,Atendimento da equipe,0.16702053
"As toalhas de banho e as cobertas estavam muito fedidas, parecia que um cachorro molhado tinha se enrolado nelas",0,2025-01-09 18:10:45+00:00,Quarto,0.013212909
Não consigo ser atendido na recepção (esperei 20 minutos em pé e desisti),0,2024-01-23 11:12:21+00:00,Atendimento da equipe,0.023342073
O COLCHÃO VC DEITA E ELE AFUNDA TENHO PROBLEMA NA COLUNA,0,2025-07-07 10:54:14+00:00,Quarto,0.013287572
"No meu último dia, a camareira entrou no quarto sem bater.",0,2024-11-04 13:54:35+00:00,Atendimento da equipe,0.4403531
PEDI P TROCAR NINGUEM NEM DEU BOLA,0,2025-07-07 10:54:14+00:00,Atendimento da equipe,0.014743942
Eramos um casal e tinha 3 camas de solteiro e juntamos as camas mas entre elas ficava desconfortavel.,0,2024-11-18 20:02:42+00:00,Quarto,0.04723263
"No primeiro dia, não houve limpeza do meu quarto. Repito que o hotel estava cheio.",0,2025-03-10 00:00:00+00:00,Atendimento da equipe,0.026271995
Precisa de ... equipamentos mais modernos como um ar condicionado inverter,0,2025-02-21 00:00:00+00:00,Quarto,0.4374835
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
Eramos um casal e tinha 3 camas de solteiro e juntamos as camas mas entre elas ficava desconfortavel.,0,2024-11-18 20:02:42+00:00,Quarto,0.04723263
precisei solicitar a limpeza e arrumação do quarto todos os dias,0,2025-07-12 00:00:00+00:00,Quarto,0.36961916
PEDI P TROCAR NINGUEM NEM DEU BOLA,0,2025-07-07 10:54:14+00:00,Atendimento da equipe,0.014743942
Tive Que dormir a Primeira noite com minha filha entre eu e minha muller.,0,2025-02-17 10:47:32+00:00,Quarto,0.5958152
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
O COLCHÃO VC DEITA E ELE AFUNDA TENHO PROBLEMA NA COLUNA,0,2025-07-07 10:54:14+00:00,Quarto,0.013287572
precisei solicitar a limpeza e arrumação do quarto todos os dias,0,2025-07-12 00:00:00+00:00,Quarto,0.36961916
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
O COLCHÃO VC DEITA E ELE AFUNDA TENHO PROBLEMA NA COLUNA,0,2025-07-07 10:54:14+00:00,Quarto,0.013287572
cama desconfortável,0,2025-08-03 00:00:00+00:00,Quarto,0.1121644
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
"Faltou comunicação e bom senso, visto que eram crianças comendo a pizza em mesas externas, que não eram do restaurante",0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.017885704
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
o quarto q eu fiquei bem antigo,0,2025-07-22 13:08:50+00:00,Quarto,0.65491533
Toalhas e roupa de cama um pouco simples demais para a categoria do Hotel.,0,2025-02-19 18:40:26+00:00,Quarto,0.0897156
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
"No primeiro dia, não houve limpeza do meu quarto. Repito que o hotel estava cheio.",0,2025-03-10 00:00:00+00:00,Atendimento da equipe,0.026271995
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
Tive Que dormir a Primeira noite com minha filha entre eu e minha muller.,0,2025-02-17 10:47:32+00:00,Quarto,0.5958152
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
"Ar condicionado sujo, antigo e barulhento",0,2025-08-03 00:00:00+00:00,Quarto,0.01177817
bolor perto da janela,0,2025-07-22 13:08:50+00:00,Quarto,0.18498847
o quarto q eu fiquei bem antigo,0,2025-07-22 13:08:50+00:00,Quarto,0.65491533
"só não gostei da fechadura ( pra fechar tem que bater a porta, e com isso meu vizinho me acordou as 7h da manhã por conta do barulho!)",0,2024-08-05 01:19:04+00:00,Quarto,0.013244179
Só não dei 5 estrelas pois fiquei três pernoites e se esqueceram de fazer a limpeza do quarto.,0,2024-05-16 22:42:18+00:00,Quarto,0.010750015
Espera infinita pra liberar o quarto,0,2024-11-23 18:21:38+00:00,Atendimento da equipe,0.9339813
O COLCHÃO VC DEITA E ELE AFUNDA TENHO PROBLEMA NA COLUNA,0,2025-07-07 10:54:14+00:00,Quarto,0.013287572
cama não era muito confortável,0,2025-03-04 00:00:00+00:00,Quarto,0.0872805
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
porém muito escuro,0,2025-01-03 00:00:00+00:00,Quarto,0.39865604
o quarto ainda não foi arrumado. Hoje 21.07 fomos a itaipu as 7:30 e retornamos 12:00 e o quarto não estava arrumado.,0,2024-07-21 15:35:36+00:00,Quarto,0.083832055
Colchão,0,2025-06-12 23:40:43+00:00,Quarto,0.59635794
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
precisei solicitar a limpeza e arrumação do quarto todos os dias,0,2025-07-12 00:00:00+00:00,Quarto,0.36961916
a suíte Master cheirando a mofo,0,2025-07-15 06:22:16+00:00,Quarto,0.24356799
cama não era muito confortável,0,2025-03-04 00:00:00+00:00,Quarto,0.0872805
"As toalhas de banho e as cobertas estavam muito fedidas, parecia que um cachorro molhado tinha se enrolado nelas",0,2025-01-09 18:10:45+00:00,Quarto,0.013212909
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
precisei solicitar a limpeza e arrumação do quarto todos os dias,0,2025-07-12 00:00:00+00:00,Quarto,0.36961916
Toalhas e roupa de cama um pouco simples demais para a categoria do Hotel.,0,2025-02-19 18:40:26+00:00,Quarto,0.0897156
"No meu último dia, a camareira entrou no quarto sem bater.",0,2024-11-04 13:54:35+00:00,Atendimento da equipe,0.4403531
Só não dei 5 estrelas pois fiquei três pernoites e se esqueceram de fazer a limpeza do quarto.,0,2024-05-16 22:42:18+00:00,Quarto,0.010750015
"O ponto negativo fica para a acústica na parede que divide os quartos dentro dos banheiros, se escuta absolutamente tudo que se fala no quarto vizinho.",0,2024-07-10 00:00:00+00:00,Quarto,0.010765266
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
Colchão,0,2025-06-12 23:40:43+00:00,Quarto,0.59635794
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
"No meu último dia, a camareira entrou no quarto sem bater.",0,2024-11-04 13:54:35+00:00,Atendimento da equipe,0.4403531
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
o ar condicionado que precisava de limpeza interna e já estava bem velhinho.,0,2025-08-07 11:22:37+00:00,Quarto,0.1335944
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
Quarto com cheiro de mofo,0,2024-09-30 14:28:22+00:00,Quarto,0.38947827
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
"Após uma longa viagem de moto, esperava encontrar um quarto aquecido. No entanto, ao perceber que o aquecedor não estava funcionando, solicitei apoio.",0,2024-07-15 22:41:52+00:00,Quarto,0.3684442
"Três horas depois, após várias tentativas de contato e sempre ouvindo ""espere um minutinho que nós iremos resolver"", liguei novamente para a recepção e a última resposta foi: ""Qual é o seu problema?"".",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.4088507
Quarto com cheiro de mofo,0,2024-09-30 14:28:22+00:00,Quarto,0.38947827
Copos de plástico (??) no frigobar.,0,2025-02-19 18:40:26+00:00,Quarto,0.32726237
quartos proximo a rua bem barulhentos,0,2025-06-03 17:37:02+00:00,Quarto,0.9216722
cama não era muito confortável,0,2025-03-04 00:00:00+00:00,Quarto,0.0872805
Espera infinita pra liberar o quarto,0,2024-11-23 18:21:38+00:00,Atendimento da equipe,0.9339813
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
Eramos um casal e tinha 3 camas de solteiro e juntamos as camas mas entre elas ficava desconfortavel.,0,2024-11-18 20:02:42+00:00,Quarto,0.04723263
Faltou cordialidade,0,2024-07-08 00:00:00+00:00,Atendimento da equipe,0.011200918
Negativos: colchão mole e travesseiros desconfortáveis.,0,2024-08-14 00:00:00+00:00,Quarto,0.050947964
Precisa de ... equipamentos mais modernos como um ar condicionado inverter,0,2025-02-21 00:00:00+00:00,Quarto,0.4374835
Se qier alguma coisa tem q pedir na recepção como sais de banho ou outras coisas q só chegam 2 horas depois qie vc já está dormindo .8,0,2025-07-15 06:06:00+00:00,Atendimento da equipe,0.31215608
o ar condicionado que precisava de limpeza interna e já estava bem velhinho.,0,2025-08-07 11:22:37+00:00,Quarto,0.1335944
Quarto com cheiro de mofo,0,2024-09-30 14:28:22+00:00,Quarto,0.38947827
Tive Que dormir a Primeira noite com minha filha entre eu e minha muller.,0,2025-02-17 10:47:32+00:00,Quarto,0.5958152
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
o quarto ainda não foi arrumado. Hoje 21.07 fomos a itaipu as 7:30 e retornamos 12:00 e o quarto não estava arrumado.,0,2024-07-21 15:35:36+00:00,Quarto,0.083832055
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
Eramos um casal e tinha 3 camas de solteiro e juntamos as camas mas entre elas ficava desconfortavel.,0,2024-11-18 20:02:42+00:00,Quarto,0.04723263
Não consigo ser atendido na recepção (esperei 20 minutos em pé e desisti),0,2024-01-23 11:12:21+00:00,Atendimento da equipe,0.023342073
Tivemos um problema com a reserva do quarto na qual a Recepçao jogou a culpa no site de reserva.,0,2025-02-17 10:47:32+00:00,Atendimento da equipe,0.014714712
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
só a limpeza do quarto podia melhorar,0,2024-01-13 15:07:09+00:00,Quarto,0.37768736
quartos proximo a rua bem barulhentos,0,2025-06-03 17:37:02+00:00,Quarto,0.9216722
cama desconfortável,0,2025-08-03 00:00:00+00:00,Quarto,0.1121644
Só não dei 5 estrelas pois fiquei três pernoites e se esqueceram de fazer a limpeza do quarto.,0,2024-05-16 22:42:18+00:00,Quarto,0.010750015
sugestão de melhoria nos colchões,0,2025-06-12 23:40:43+00:00,Quarto,0.4480275
PEDI P TROCAR NINGUEM NEM DEU BOLA,0,2025-07-07 10:54:14+00:00,Atendimento da equipe,0.014743942
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
o quarto q eu fiquei bem antigo,0,2025-07-22 13:08:50+00:00,Quarto,0.65491533
precisei solicitar a limpeza e arrumação do quarto todos os dias,0,2025-07-12 00:00:00+00:00,Quarto,0.36961916
Colchão,0,2025-06-12 23:40:43+00:00,Quarto,0.59635794
"Três horas depois, após várias tentativas de contato e sempre ouvindo ""espere um minutinho que nós iremos resolver"", liguei novamente para a recepção e a última resposta foi: ""Qual é o seu problema?"".",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.4088507
o ar condicionado que precisava de limpeza interna e já estava bem velhinho.,0,2025-08-07 11:22:37+00:00,Quarto,0.1335944
"No primeiro dia, não houve limpeza do meu quarto. Repito que o hotel estava cheio.",0,2025-03-10 00:00:00+00:00,Atendimento da equipe,0.026271995
"A estrutura é um pouco antiga e merece ser modernizada, sobretudo TV, colchões e ar condicionado.",0,2025-02-19 18:40:26+00:00,Quarto,0.050435074
Deixa a desejar no isolamento acústico dos quartos.,0,2024-04-25 00:00:00+00:00,Quarto,0.5253018
Tivemos um problema com a reserva do quarto na qual a Recepçao jogou a culpa no site de reserva.,0,2025-02-17 10:47:32+00:00,Atendimento da equipe,0.014714712
eles não me deram o quarto com uma cama de casal e uma de Solteiro assim Que entrei no hotel.,0,2025-02-17 10:47:32+00:00,Quarto,0.012283621
Colchão,0,2025-06-12 23:40:43+00:00,Quarto,0.59635794
Limpeza 0. Sai as 7 da manhã  tomamos café e saim9s. Retornamos do passeio as 15. Nem limparam o quarto. As toalhas molhadas e lixeira cheia.isso no primeiro dia ... imagina o restante dos dias?!!,0,2024-07-19 00:00:00+00:00,Quarto,0.02427246
cama não era muito confortável,0,2025-03-04 00:00:00+00:00,Quarto,0.0872805
o quarto q eu fiquei bem antigo,0,2025-07-22 13:08:50+00:00,Quarto,0.65491533
"Um funcionário subiu, constatou o problema e prometeu resolver, mas nada foi feito.",0,2024-07-15 22:41:52+00:00,Atendimento da equipe,0.15542473
o único ponto a melhorar seria os colchões que são antigos e muito mole,0,2024-11-23 00:00:00+00:00,Quarto,0.013239145
Poderia ter um menu de travesseiro e colchões mais firmes.,0,2024-08-14 00:00:00+00:00,Quarto,0.44744515
