text,class,date,aspect
"o hotel prima no atendimento na educação de todos os funcionários nos cuidados com os hospedes, na limpeza de todos os cômodos",1,2024-12-09 00:00:00+00:00,Atendimento da equipe
Equipe de frente cordial e atenciosa.,1,2024-12-09 00:00:00+00:00,Atendimento da equipe
Não consegui falar com uma pessoa responsável  (supervisor) para discutir o assunto.,0,2024-12-09 00:00:00+00:00,Atendimento da equipe
pessoas atenciosas,1,2025-05-30 22:00:08+00:00,Atendimento da equipe
muito limpo,1,2025-05-30 22:00:08+00:00,Quarto
aconchegante os quartos,1,2025-05-30 22:00:08+00:00,Quarto
"Hotel bem localizado, fica em frente ao Shopping JL Cataratas.",1,2025-05-10 01:34:01+00:00,Localização
Estrutura boa com piscina,1,2025-05-10 01:34:01+00:00,Áreas comuns
Estrutura boa com academia,1,2025-05-10 01:34:01+00:00,Áreas comuns
Funcionários atenciosos e simpáticos.,1,2025-04-27 20:32:53+00:00,Atendimento da equipe
Quartos espaçosos,1,2025-04-27 20:32:53+00:00,Quarto
roupa de cama e banho de boa qualidade e limpas.,1,2025-04-27 20:32:53+00:00,Quarto
"O café da manhã senti falta de produtos para dietas especiais, como diet e sem glúten.",0,2024-09-05 00:00:00+00:00,Café da manhã
oferece uma estadia completa com serviço de quarto e são muito solícitos quando necessário,1,2025-04-18 17:26:57+00:00,Atendimento da equipe
Hotel com localização excelente,1,2024-08-22 12:59:11+00:00,Localização
café bom,1,2024-08-22 12:59:11+00:00,Café da manhã
"achei os colaboradores da recepção pouco receptivos, não são todos, mas a maioria",0,2024-08-22 12:59:11+00:00,Atendimento da equipe
"Na hora de sair, apenas perguntaram da taxa de turismo e nem um tchau ou boa viagem",0,2024-08-22 12:59:11+00:00,Atendimento da equipe
quarto grande,1,2024-12-16 17:48:44+00:00,Quarto
Limpeza do quarto não é das melhores,0,2024-12-16 17:48:44+00:00,Quarto
"Recepcionistas, PESSIMOS MAL EDUCADOS, sem treinamento nenhum para atendimento ao público!",0,2024-12-12 19:31:58+00:00,Atendimento da equipe
"próximo também aos pontos turísticos (15, 20 minutinhos)",1,2024-12-12 08:33:18+00:00,Localização
"Localização maravilhosa, na frente do shopping JL e também próximo a vários restaurantes",1,2024-12-12 08:33:18+00:00,Localização
quartos grandes,1,2024-12-12 08:33:18+00:00,Quarto
quartos ... limpos,1,2024-12-12 08:33:18+00:00,Quarto
com camas enormes,1,2024-12-12 08:33:18+00:00,Quarto
"café da manhã maravilhoso, com MUUUITAS opções de doces e salgados",1,2024-12-12 08:33:18+00:00,Café da manhã
piscina limpa e climatizada,1,2024-12-12 08:33:18+00:00,Áreas comuns
funcionários solícitos e muito simpáticos,1,2024-12-12 08:33:18+00:00,Atendimento da equipe
Tenho a agradecer ao hotel toda a falta da gentileza dos funcionários,0,2024-01-10 01:01:19+00:00,Atendimento da equipe
"é muito útil estarmos na frente de um shopping com mercado, onde eu pude comprar torradas e tomates",1,2024-01-10 01:01:19+00:00,Localização
é um hotel muito limpo,1,2025-02-03 00:00:00+00:00,Quarto
café da manhã farto com pratos sendo feitos na hora e uma variedade imensa,1,2025-02-03 00:00:00+00:00,Café da manhã
"grato pelas meninas da limpeza, que nunca tenho do que reclamar",1,2025-02-03 00:00:00+00:00,Atendimento da equipe
os quartos sempre estão impecáveis!,1,2025-02-03 00:00:00+00:00,Quarto
Vlw Beatriz você foi nota 10 pela simpatia e atenção,1,2025-02-03 00:00:00+00:00,Atendimento da equipe
"Deveriam dar uma atenção maior ao serviço de manobrista, ainda mais por ser cobrado.",0,2025-01-20 00:00:00+00:00,Atendimento da equipe
"Também rever algumas camas. A do meu quarto, quando um se mexia o outro praticamente “pulava” ao lado.",0,2025-01-20 00:00:00+00:00,Quarto
"A quantidade de elevadores deixa um pouco a desejar, principalmente na alta temporada.",0,2025-01-20 00:00:00+00:00,Áreas comuns
café da manhã muito repetitivo,0,2024-10-11 00:00:00+00:00,Café da manhã
"funcionários bastante frios e apáticos no trato com os hóspedes, não há acolhimento. Aparenta estarem trabalhando tristes.",0,2024-10-11 00:00:00+00:00,Atendimento da equipe
"Nos cobraram pelo estacionamento, mas em nenhum momento nos informaram que era pago, no momento do check in.",0,2024-10-11 00:00:00+00:00,Atendimento da equipe
"O hotel fica super bem localizado, de frente pra um shopping e próximo a restaurantes.",1,2024-01-23 12:02:52+00:00,Localização
Tudo muito limpo e bem cuidado.,1,2024-01-23 12:02:52+00:00,Quarto
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,2024-01-23 12:02:52+00:00,Áreas comuns
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,2024-01-23 12:02:52+00:00,Áreas comuns
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,2024-01-23 12:02:52+00:00,Áreas comuns
"O check-in foi rápido, Lucas nos atendeu super bem, simpático, explicou sobre o hotel.",1,2024-01-23 12:02:52+00:00,Atendimento da equipe
"O check-in foi rápido, Lucas nos atendeu super bem, simpático, explicou sobre o hotel.",1,2024-01-23 12:02:52+00:00,Atendimento da equipe
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,2024-01-23 12:02:52+00:00,Quarto
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,2024-01-23 12:02:52+00:00,Quarto
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,2024-01-23 12:02:52+00:00,Quarto
"Nunca vi um blackout tão bom quanto o daqui, quarto fica super escuro. E é bem silencioso também.",1,2024-01-23 12:02:52+00:00,Quarto
"Café da manhã variado, tem muita coisa boa, tem até uma estação de tapiocas (muito boas!) feitas por um rapaz extremamente simpático e divertido (esqueci seu nome mas a música continua na minha cabeça hahaha).",1,2024-01-23 12:02:52+00:00,Café da manhã
"Café da manhã variado, tem muita coisa boa, tem até uma estação de tapiocas (muito boas!) feitas por um rapaz extremamente simpático e divertido (esqueci seu nome mas a música continua na minha cabeça hahaha).",1,2024-01-23 12:02:52+00:00,Café da manhã
Fica bem próximo ao centro da cidade.,1,2025-01-04 00:00:00+00:00,Localização
"Em frente, há um shopping grande.",1,2025-01-04 00:00:00+00:00,Localização
"Os quartos são amplos, confortáveis, bem refrigerados.",1,2025-01-04 00:00:00+00:00,Quarto
"Os quartos são amplos, confortáveis, bem refrigerados.",1,2025-01-04 00:00:00+00:00,Quarto
"Os quartos são amplos, confortáveis, bem refrigerados.",1,2025-01-04 00:00:00+00:00,Quarto
Ótimo café da manhã com muitas opções de comida e bebida.,1,2025-01-04 00:00:00+00:00,Café da manhã
precisam se atentar para o elevador que sempre quebra,0,2025-06-09 00:00:00+00:00,Áreas comuns
"Check-in e check-out rápido, funcionários muito prestativos.",1,2024-07-13 00:00:00+00:00,Atendimento da equipe
"Check-in e check-out rápido, funcionários muito prestativos.",1,2024-07-13 00:00:00+00:00,Atendimento da equipe
"Check-in e check-out rápido, funcionários muito prestativos.",1,2024-07-13 00:00:00+00:00,Atendimento da equipe
"Chuveiro, climatização e café da manhã muito bons.",1,2024-07-13 00:00:00+00:00,Quarto
"Localização: boa, em frente ao shopping",1,2025-02-12 00:00:00+00:00,Localização
achei atendente que nos atendeu no checkin uma pessoa “que não está disposta a ajudar” parece que tá fazendo um favor e de mal humor.,0,2025-02-12 00:00:00+00:00,Atendimento da equipe
Café da manhã no primeiro dia (segunda) fomos às 7h e estava horrível,0,2025-02-12 00:00:00+00:00,Café da manhã
nos outros dias fomos na aberta estava excelente como de habitual.,1,2025-02-12 00:00:00+00:00,Café da manhã
funcionarios super eduacados e prestativos,1,2024-04-24 00:00:00+00:00,Atendimento da equipe
cafe da manhã com muita variedade,1,2024-04-24 00:00:00+00:00,Café da manhã
Pessoal super solícito e educado.,1,2025-02-08 00:00:00+00:00,Atendimento da equipe
Quarto espaçoso,1,2025-02-08 00:00:00+00:00,Quarto
café da manhã variado,1,2025-02-08 00:00:00+00:00,Café da manhã
"Ótimo hotel, com instalações modernas e funcionais.",1,2024-05-26 00:00:00+00:00,Áreas comuns
Recepção e demais funcionários prestaram um excelente atendimento.,1,2024-05-26 00:00:00+00:00,Atendimento da equipe
O café da manhã estava bem variado e completo.,1,2024-05-26 00:00:00+00:00,Café da manhã
Quarto limpo e confortável,1,2024-05-26 00:00:00+00:00,Quarto
Quarto limpo e confortável,1,2024-05-26 00:00:00+00:00,Quarto
Localização maravilhosa !,1,2025-04-06 19:48:04+00:00,Localização
"Excelente hotel ,localização ,café da manhã ,recepcionistas atenciosos e extremamente educados.",1,2025-04-06 19:48:04+00:00,Atendimento da equipe
"Hotel mandou link para fazer check in on line. FIZ, recebi mensagem de sucesso E NAO SERVIU PARA NADA, pois tive que fazer de novo ao chegar no estabelecimento, o que me aborreceu.",0,2024-12-30 00:00:00+00:00,Atendimento da equipe
"Os elevadores do hotel nao dao conta do fluxo de hospedes, nao tem climatização no elevador e demora demais.",0,2024-12-30 00:00:00+00:00,Áreas comuns
comodidade de ser frente para o shopping e localização ótima,1,2024-04-15 00:00:00+00:00,Localização
"recepcionista Maria, gentil, competente e providenciou tudo com rapidez no checki-in",1,2024-04-15 00:00:00+00:00,Atendimento da equipe
Destaque para camareira de nome Maria,1,2024-04-15 00:00:00+00:00,Atendimento da equipe
Atendimento amigavel.,1,2024-05-23 00:00:00+00:00,Atendimento da equipe
quarto bem grande,1,2024-05-23 00:00:00+00:00,Quarto
uma cama confortavel e espaçosa,1,2024-05-23 00:00:00+00:00,Quarto
a cama ... são perfeitos,1,2024-04-02 00:00:00+00:00,Quarto
desde de que cheguei até sair um dos elevadores estava com problemas. Isso resultou num grande congestionamento no outro elevador.,0,2024-09-23 00:00:00+00:00,Áreas comuns
Bom café da manhã (comidas).,1,2024-09-23 00:00:00+00:00,Café da manhã
"Eu reveria a qualidade do colchão do quarto 620. Bem ruim, pois dava pra sentir as molas.",0,2024-09-23 00:00:00+00:00,Quarto
"Hotel com instalações novas, bem limpo a aconchegante.",1,2024-09-23 00:00:00+00:00,Quarto
Cheguei no hotel após horário de check in e quarto não estava pronto.,0,2024-03-21 00:00:00+00:00,Atendimento da equipe
"Após mais de 30 minutos e eu perder reuniões de trabalho, falo com gerente e sou liberado para quarto.",0,2024-03-21 00:00:00+00:00,Atendimento da equipe
A recepção do hotel segue lenta e sem qualquer melhoria.,0,2024-03-21 00:00:00+00:00,Atendimento da equipe
Café da manhã muito bom.,1,2024-04-01 00:00:00+00:00,Café da manhã
"o hotel tem boa localização ,no centro da cidade,em frente ao Shopping Center.",1,2024-04-01 00:00:00+00:00,Localização
Quartos de bom tamanho e confortáveis .,1,2024-04-01 00:00:00+00:00,Quarto
Cafe da manhã com boa variedade de produtos,1,2024-04-01 00:00:00+00:00,Café da manhã
A falta de ar condicionado nos corredores dos quartos e elevadores gera muito desconforto.,0,2024-04-01 00:00:00+00:00,Quarto
A falta de ar condicionado nos corredores dos quartos e elevadores gera muito desconforto.,0,2024-04-01 00:00:00+00:00,Áreas comuns
Pessoal de recepção também deveria ter mais orientação no quesito cordialidade e hospitalidade .Achei o atendimento indiferente e frio até .,0,2024-04-01 00:00:00+00:00,Atendimento da equipe
"poderiam deixar ao menos uma garrafa de água como cortesia,a exemplo dos hotéis desse padrão .",0,2024-04-01 00:00:00+00:00,Quarto
"Recepção  Pierre incrível, educado e prestativo.",1,2025-06-11 00:00:00+00:00,Atendimento da equipe
café começa às 6:00 e cheguei às 7:30 o café da garrafa morno pra frio,0,2025-06-11 00:00:00+00:00,Café da manhã
o café sempre morno na garrafa,0,2025-06-11 00:00:00+00:00,Café da manhã
a máquina parada porque a funcionária Estava carregando os ingredientes . Acredito q esse serviço deveria ser feito antes da abertura do restaurante para o café,0,2025-06-11 00:00:00+00:00,Café da manhã
"SÓ ACHEI PÉSSIMO OS ELEVADORES, sem sincronia adequada, e muito lentos",0,2024-09-02 00:00:00+00:00,Áreas comuns
ótimo café da manhã,1,2024-09-15 00:00:00+00:00,Café da manhã
Facilidade ainda ter um shopping na frente do hotel.,1,2025-05-06 00:00:00+00:00,Localização
a equipe é extremamente simpática e prestativa,1,2025-05-06 00:00:00+00:00,Atendimento da equipe
quarto espaçoso,1,2024-10-14 00:00:00+00:00,Quarto
bem limpo,1,2024-10-14 00:00:00+00:00,Quarto
Cama excelente,1,2024-10-14 00:00:00+00:00,Quarto
"Acolhedor, limpo e muito confortável.",1,2025-06-06 00:00:00+00:00,Quarto
"Acolhedor, limpo e muito confortável.",1,2025-06-06 00:00:00+00:00,Quarto
"o quarto onde fiquei, no 402, tinha um ar-condicionado bem barulhento.",0,2024-03-10 00:00:00+00:00,Quarto
o café da manhã muito bem diversificado,1,2024-03-10 00:00:00+00:00,Café da manhã
"Ótimo hotel, muito bem localizado.",1,2025-06-23 00:00:00+00:00,Localização
limpa,1,2025-06-23 00:00:00+00:00,Quarto
confortável,1,2025-06-23 00:00:00+00:00,Quarto
Ficamos num quarto com cama king.,1,2025-07-25 00:00:00+00:00,Quarto
Muito espaçoso e confortável.,1,2025-07-25 00:00:00+00:00,Quarto
Café da manhã excelente e com muitas opções.,1,2025-07-25 00:00:00+00:00,Café da manhã
Atendimento gentil e simpático de todos os funcionários com os quais tivemos contato.,1,2025-07-25 00:00:00+00:00,Atendimento da equipe
organização,1,2025-07-21 00:00:00+00:00,Café da manhã
1 semana com elevador quebrado no mês de férias 3,0,2025-07-16 00:00:00+00:00,Áreas comuns
Deixa a desejar no conforto.,0,2025-07-15 00:00:00+00:00,Quarto
Atendimento excelente!!!,1,2025-06-22 00:00:00+00:00,Atendimento da equipe
Cama confortável,1,2025-07-13 00:00:00+00:00,Quarto
"simpatia da atendente Raimunda que serve tapioca,  super alto astral e gentil, recebe os hóspedes sorrindo",1,2025-07-13 00:00:00+00:00,Atendimento da equipe
"O quarto,  virado para a rua, é bem barulhento. Dizem que as janelas são antirruído mas não isolam o barulho de fora.",0,2025-07-07 00:00:00+00:00,Quarto
"Lençóis barulhentos, pareciam uma lona.",0,2025-07-07 00:00:00+00:00,Quarto
na hora de fazer o check-in parece que não tinham apartamentos disponíveis e deixaram meus pais mais de uma hora esperando para que um quarto fosse disponibilizado para eles,0,2024-02-14 00:00:00+00:00,Atendimento da equipe
"Toalhas no quarto finas, e duras, não dando nem pra secar.",0,2024-02-07 00:00:00+00:00,Quarto
"Café da manhã com qualidade bastante inferior, pães mais duros, ovos frios.",0,2024-02-07 00:00:00+00:00,Café da manhã
O quarto é extremamente pequeno para o padrão do hotel,0,2024-05-31 00:00:00+00:00,Quarto
"qualquer lotação um pouco acima do esperado, é suficiente para o café da manhã ficar caótico",0,2024-05-31 00:00:00+00:00,Café da manhã
sobrecarregado os funcionários que ficam com aspecto de esgotados,0,2024-05-31 00:00:00+00:00,Café da manhã
mas o café é bom desde que não tenha muitos hóspedes,1,2024-05-31 00:00:00+00:00,Café da manhã
o quarto bastante confortável,1,2024-02-28 00:00:00+00:00,Quarto
