description,sentiment,category,hotel_id,review_posted_at
oferece uma estadia completa com serviço de quarto e são muito solícitos quando necessário,1,Atendimento da equipe,bourbon,2025-04-18 17:26:57+00:00
Hotel com localização excelente,1,Localização,bourbon,2024-08-22 12:59:11+00:00
café bom,1,Café da manhã,bourbon,2024-08-22 12:59:11+00:00
"achei os colaboradores da recepção pouco receptivos, não são todos, mas a maioria",0,Atendimento da equipe,bourbon,2024-08-22 12:59:11+00:00
"Na hora de sair, apenas perguntaram da taxa de turismo e nem um tchau ou boa viagem",0,Atendimento da equipe,bourbon,2024-08-22 12:59:11+00:00
quarto grande,1,Quarto,bourbon,2024-12-16 17:48:44+00:00
Limpeza do quarto não é das melhores,0,Quarto,bourbon,2024-12-16 17:48:44+00:00
"Recepcionistas, PESSIMOS MAL EDUCADOS, sem treinamento nenhum para atendimento ao público!",0,Atendimento da equipe,bourbon,2024-12-12 19:31:58+00:00
"próximo também aos pontos turísticos (15, 20 minutinhos)",1,Localização,bourbon,2024-12-12 08:33:18+00:00
"Localização maravilhosa, na frente do shopping JL e também próximo a vários restaurantes",1,Localização,bourbon,2024-12-12 08:33:18+00:00
quartos grandes,1,Quarto,bourbon,2024-12-12 08:33:18+00:00
quartos ... limpos,1,Quarto,bourbon,2024-12-12 08:33:18+00:00
com camas enormes,1,Quarto,bourbon,2024-12-12 08:33:18+00:00
"café da manhã maravilhoso, com MUUUITAS opções de doces e salgados",1,Café da manhã,bourbon,2024-12-12 08:33:18+00:00
piscina limpa e climatizada,1,Áreas comuns,bourbon,2024-12-12 08:33:18+00:00
funcionários solícitos e muito simpáticos,1,Atendimento da equipe,bourbon,2024-12-12 08:33:18+00:00
Tenho a agradecer ao hotel toda a falta da gentileza dos funcionários,0,Atendimento da equipe,bourbon,2024-01-10 01:01:19+00:00
"é muito útil estarmos na frente de um shopping com mercado, onde eu pude comprar torradas e tomates",1,Localização,bourbon,2024-01-10 01:01:19+00:00
é um hotel muito limpo,1,Quarto,bourbon,2025-02-03 00:00:00+00:00
café da manhã farto com pratos sendo feitos na hora e uma variedade imensa,1,Café da manhã,bourbon,2025-02-03 00:00:00+00:00
"grato pelas meninas da limpeza, que nunca tenho do que reclamar",1,Atendimento da equipe,bourbon,2025-02-03 00:00:00+00:00
os quartos sempre estão impecáveis!,1,Quarto,bourbon,2025-02-03 00:00:00+00:00
Vlw Beatriz você foi nota 10 pela simpatia e atenção,1,Atendimento da equipe,bourbon,2025-02-03 00:00:00+00:00
"Deveriam dar uma atenção maior ao serviço de manobrista, ainda mais por ser cobrado.",0,Atendimento da equipe,bourbon,2025-01-20 00:00:00+00:00
"Também rever algumas camas. A do meu quarto, quando um se mexia o outro praticamente “pulava” ao lado.",0,Quarto,bourbon,2025-01-20 00:00:00+00:00
"A quantidade de elevadores deixa um pouco a desejar, principalmente na alta temporada.",0,Áreas comuns,bourbon,2025-01-20 00:00:00+00:00
café da manhã muito repetitivo,0,Café da manhã,bourbon,2024-10-11 00:00:00+00:00
"funcionários bastante frios e apáticos no trato com os hóspedes, não há acolhimento. Aparenta estarem trabalhando tristes.",0,Atendimento da equipe,bourbon,2024-10-11 00:00:00+00:00
"Nos cobraram pelo estacionamento, mas em nenhum momento nos informaram que era pago, no momento do check in.",0,Atendimento da equipe,bourbon,2024-10-11 00:00:00+00:00
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,Áreas comuns,bourbon,2024-01-23 12:02:52+00:00
"O hotel fica super bem localizado, de frente pra um shopping e próximo a restaurantes.",1,Localização,bourbon,2024-01-23 12:02:52+00:00
Tudo muito limpo e bem cuidado.,1,Quarto,bourbon,2024-01-23 12:02:52+00:00
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,Áreas comuns,bourbon,2024-01-23 12:02:52+00:00
"Tem bar, piscina, academia e até uma agencia de viagens no lobby, com bons preços (por vezes até mais barato que dos sites das atrações).",1,Áreas comuns,bourbon,2024-01-23 12:02:52+00:00
"O check-in foi rápido, Lucas nos atendeu super bem, simpático, explicou sobre o hotel.",1,Atendimento da equipe,bourbon,2024-01-23 12:02:52+00:00
"O check-in foi rápido, Lucas nos atendeu super bem, simpático, explicou sobre o hotel.",1,Atendimento da equipe,bourbon,2024-01-23 12:02:52+00:00
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,Quarto,bourbon,2024-01-23 12:02:52+00:00
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,Quarto,bourbon,2024-01-23 12:02:52+00:00
"O quarto muito bonito e limpo, cama confortável, banheiro de bom tamanho.",1,Quarto,bourbon,2024-01-23 12:02:52+00:00
"Nunca vi um blackout tão bom quanto o daqui, quarto fica super escuro. E é bem silencioso também.",1,Quarto,bourbon,2024-01-23 12:02:52+00:00
"Café da manhã variado, tem muita coisa boa, tem até uma estação de tapiocas (muito boas!) feitas por um rapaz extremamente simpático e divertido (esqueci seu nome mas a música continua na minha cabeça hahaha).",1,Café da manhã,bourbon,2024-01-23 12:02:52+00:00
"Café da manhã variado, tem muita coisa boa, tem até uma estação de tapiocas (muito boas!) feitas por um rapaz extremamente simpático e divertido (esqueci seu nome mas a música continua na minha cabeça hahaha).",1,Café da manhã,bourbon,2024-01-23 12:02:52+00:00
Fica bem próximo ao centro da cidade.,1,Localização,bourbon,2025-01-04 00:00:00+00:00
"Em frente, há um shopping grande.",1,Localização,bourbon,2025-01-04 00:00:00+00:00
"Os quartos são amplos, confortáveis, bem refrigerados.",1,Quarto,bourbon,2025-01-04 00:00:00+00:00
"Os quartos são amplos, confortáveis, bem refrigerados.",1,Quarto,bourbon,2025-01-04 00:00:00+00:00
"Os quartos são amplos, confortáveis, bem refrigerados.",1,Quarto,bourbon,2025-01-04 00:00:00+00:00
Ótimo café da manhã com muitas opções de comida e bebida.,1,Café da manhã,bourbon,2025-01-04 00:00:00+00:00
precisam se atentar para o elevador que sempre quebra,0,Áreas comuns,bourbon,2025-06-09 00:00:00+00:00
"Check-in e check-out rápido, funcionários muito prestativos.",1,Atendimento da equipe,bourbon,2024-07-13 00:00:00+00:00
"Check-in e check-out rápido, funcionários muito prestativos.",1,Atendimento da equipe,bourbon,2024-07-13 00:00:00+00:00
"Check-in e check-out rápido, funcionários muito prestativos.",1,Atendimento da equipe,bourbon,2024-07-13 00:00:00+00:00
"Chuveiro, climatização e café da manhã muito bons.",1,Quarto,bourbon,2024-07-13 00:00:00+00:00
"Localização: boa, em frente ao shopping",1,Localização,bourbon,2025-02-12 00:00:00+00:00
achei atendente que nos atendeu no checkin uma pessoa “que não está disposta a ajudar” parece que tá fazendo um favor e de mal humor.,0,Atendimento da equipe,bourbon,2025-02-12 00:00:00+00:00
Café da manhã no primeiro dia (segunda) fomos às 7h e estava horrível,0,Café da manhã,bourbon,2025-02-12 00:00:00+00:00
nos outros dias fomos na aberta estava excelente como de habitual.,1,Café da manhã,bourbon,2025-02-12 00:00:00+00:00
funcionarios super eduacados e prestativos,1,Atendimento da equipe,bourbon,2024-04-24 00:00:00+00:00
cafe da manhã com muita variedade,1,Café da manhã,bourbon,2024-04-24 00:00:00+00:00
Pessoal super solícito e educado.,1,Atendimento da equipe,bourbon,2025-02-08 00:00:00+00:00
Quarto espaçoso,1,Quarto,bourbon,2025-02-08 00:00:00+00:00
café da manhã variado,1,Café da manhã,bourbon,2025-02-08 00:00:00+00:00
"Ótimo hotel, com instalações modernas e funcionais.",1,Áreas comuns,bourbon,2024-05-26 00:00:00+00:00
Recepção e demais funcionários prestaram um excelente atendimento.,1,Atendimento da equipe,bourbon,2024-05-26 00:00:00+00:00
O café da manhã estava bem variado e completo.,1,Café da manhã,bourbon,2024-05-26 00:00:00+00:00
Quarto limpo e confortável,1,Quarto,bourbon,2024-05-26 00:00:00+00:00
Quarto limpo e confortável,1,Quarto,bourbon,2024-05-26 00:00:00+00:00
Localização maravilhosa !,1,Localização,bourbon,2025-04-06 19:48:04+00:00
"Excelente hotel ,localização ,café da manhã ,recepcionistas atenciosos e extremamente educados.",1,Atendimento da equipe,bourbon,2025-04-06 19:48:04+00:00
"Hotel mandou link para fazer check in on line. FIZ, recebi mensagem de sucesso E NAO SERVIU PARA NADA, pois tive que fazer de novo ao chegar no estabelecimento, o que me aborreceu.",0,Atendimento da equipe,bourbon,2024-12-30 00:00:00+00:00
"Os elevadores do hotel nao dao conta do fluxo de hospedes, nao tem climatização no elevador e demora demais.",0,Áreas comuns,bourbon,2024-12-30 00:00:00+00:00
comodidade de ser frente para o shopping e localização ótima,1,Localização,bourbon,2024-04-15 00:00:00+00:00
"recepcionista Maria, gentil, competente e providenciou tudo com rapidez no checki-in",1,Atendimento da equipe,bourbon,2024-04-15 00:00:00+00:00
Destaque para camareira de nome Maria,1,Atendimento da equipe,bourbon,2024-04-15 00:00:00+00:00
Atendimento amigavel.,1,Atendimento da equipe,bourbon,2024-05-23 00:00:00+00:00
quarto bem grande,1,Quarto,bourbon,2024-05-23 00:00:00+00:00
uma cama confortavel e espaçosa,1,Quarto,bourbon,2024-05-23 00:00:00+00:00
a cama ... são perfeitos,1,Quarto,bourbon,2024-04-02 00:00:00+00:00
desde de que cheguei até sair um dos elevadores estava com problemas. Isso resultou num grande congestionamento no outro elevador.,0,Áreas comuns,bourbon,2024-09-23 00:00:00+00:00
Bom café da manhã (comidas).,1,Café da manhã,bourbon,2024-09-23 00:00:00+00:00
"Eu reveria a qualidade do colchão do quarto 620. Bem ruim, pois dava pra sentir as molas.",0,Quarto,bourbon,2024-09-23 00:00:00+00:00
"Hotel com instalações novas, bem limpo a aconchegante.",1,Quarto,bourbon,2024-09-23 00:00:00+00:00
Cheguei no hotel após horário de check in e quarto não estava pronto.,0,Atendimento da equipe,bourbon,2024-03-21 00:00:00+00:00
"Após mais de 30 minutos e eu perder reuniões de trabalho, falo com gerente e sou liberado para quarto.",0,Atendimento da equipe,bourbon,2024-03-21 00:00:00+00:00
A recepção do hotel segue lenta e sem qualquer melhoria.,0,Atendimento da equipe,bourbon,2024-03-21 00:00:00+00:00
Café da manhã muito bom.,1,Café da manhã,bourbon,2024-04-01 00:00:00+00:00
"o hotel tem boa localização ,no centro da cidade,em frente ao Shopping Center.",1,Localização,bourbon,2024-04-01 00:00:00+00:00
Quartos de bom tamanho e confortáveis .,1,Quarto,bourbon,2024-04-01 00:00:00+00:00
Cafe da manhã com boa variedade de produtos,1,Café da manhã,bourbon,2024-04-01 00:00:00+00:00
A falta de ar condicionado nos corredores dos quartos e elevadores gera muito desconforto.,0,Quarto,bourbon,2024-04-01 00:00:00+00:00
A falta de ar condicionado nos corredores dos quartos e elevadores gera muito desconforto.,0,Áreas comuns,bourbon,2024-04-01 00:00:00+00:00
Pessoal de recepção também deveria ter mais orientação no quesito cordialidade e hospitalidade .Achei o atendimento indiferente e frio até .,0,Atendimento da equipe,bourbon,2024-04-01 00:00:00+00:00
"poderiam deixar ao menos uma garrafa de água como cortesia,a exemplo dos hotéis desse padrão .",0,Quarto,bourbon,2024-04-01 00:00:00+00:00
"Recepção  Pierre incrível, educado e prestativo.",1,Atendimento da equipe,bourbon,2025-06-11 00:00:00+00:00
café começa às 6:00 e cheguei às 7:30 o café da garrafa morno pra frio,0,Café da manhã,bourbon,2025-06-11 00:00:00+00:00
o café sempre morno na garrafa,0,Café da manhã,bourbon,2025-06-11 00:00:00+00:00
a máquina parada porque a funcionária Estava carregando os ingredientes . Acredito q esse serviço deveria ser feito antes da abertura do restaurante para o café,0,Café da manhã,bourbon,2025-06-11 00:00:00+00:00
"SÓ ACHEI PÉSSIMO OS ELEVADORES, sem sincronia adequada, e muito lentos",0,Áreas comuns,bourbon,2024-09-02 00:00:00+00:00
ótimo café da manhã,1,Café da manhã,bourbon,2024-09-15 00:00:00+00:00
Facilidade ainda ter um shopping na frente do hotel.,1,Localização,bourbon,2025-05-06 00:00:00+00:00
a equipe é extremamente simpática e prestativa,1,Atendimento da equipe,bourbon,2025-05-06 00:00:00+00:00
quarto espaçoso,1,Quarto,bourbon,2024-10-14 00:00:00+00:00
bem limpo,1,Quarto,bourbon,2024-10-14 00:00:00+00:00
Cama excelente,1,Quarto,bourbon,2024-10-14 00:00:00+00:00
